## [BeGaze]
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26792
## Reversed:	none
## [Run]
## Description:	Run6
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
3888865177	SMP	1	858.96	649.86	00:00:00:00		Fixation
3888899072	SMP	1	857.57	645.85	00:00:00:01		Fixation
3888931725	SMP	1	858.60	641.61	00:00:00:02		Fixation
3888979192	SMP	1	859.83	637.16	00:00:00:03		Fixation
3888998215	SMP	1	861.43	633.56	00:00:00:03		Fixation
3889033319	SMP	1	856.97	629.97	00:00:00:04		Fixation
3889069005	SMP	1	859.95	624.58	00:00:00:04		Fixation
3889106880	SMP	1	853.54	624.60	00:00:00:06		Fixation
3889132518	SMP	1	855.71	620.22	00:00:00:07		Fixation
3889165017	SMP	1	853.11	616.74	00:00:00:07		Fixation
3889198122	SMP	1	845.93	611.12	00:00:00:08		Fixation
3889234247	SMP	1	789.84	619.49	00:00:00:09		Saccade
3889265564	SMP	1	684.08	628.73	00:00:00:10		Saccade
3889297589	SMP	1	684.17	622.19	00:00:00:10		Blink
3889331161	SMP	1	683.47	619.06	00:00:00:11		Blink
3889364560	SMP	1	689.08	610.06	00:00:00:13		Blink
3889397907	SMP	1	705.16	635.71	00:00:00:13		Blink
3889430885	SMP	1	0.00	0.00	00:00:00:14		Blink
3889463915	SMP	1	560.28	3971.52	00:00:00:14		Blink
3889497296	SMP	1	780.54	622.92	00:00:00:15		Blink
3889530883	SMP	1	795.73	569.20	00:00:00:16		Blink
3889564748	SMP	1	768.24	594.55	00:00:00:17		Blink
3889597278	SMP	1	640.63	1188.84	00:00:00:18		Blink
3889630457	SMP	1	0.00	0.00	00:00:00:19		Blink
3889663601	SMP	1	0.00	0.00	00:00:00:19		Blink
3889697030	SMP	1	801.09	612.64	00:00:00:20		Blink
3889730574	SMP	1	808.25	596.41	00:00:00:21		Blink
3889764281	SMP	1	776.18	612.64	00:00:00:22		Blink
3889797406	SMP	1	782.35	625.42	00:00:00:23		Blink
3889830256	SMP	1	0.00	0.00	00:00:01:00		Blink
3889863576	SMP	1	0.00	0.00	00:00:01:00		Blink
3889896815	SMP	1	508.54	1114.46	00:00:01:01		Blink
3889929771	SMP	1	864.72	601.65	00:00:01:02		Blink
3889963568	SMP	1	848.46	601.10	00:00:01:03		Blink
3889996460	SMP	1	849.29	583.93	00:00:01:03		Blink
3890029977	SMP	1	846.76	572.46	00:00:01:04		Blink
3890063536	SMP	1	846.91	577.55	00:00:01:05		Blink
3890096324	SMP	1	846.81	574.06	00:00:01:06		Saccade
3890129681	SMP	1	892.94	577.27	00:00:01:07		Saccade
3890163452	SMP	1	904.05	579.66	00:00:01:08		Fixation
3890229368	SMP	1	907.18	577.30	00:00:01:09		Fixation
3890262619	SMP	1	911.06	574.35	00:00:01:10		Fixation
3890295900	SMP	1	912.96	575.21	00:00:01:10		Fixation
3890329336	SMP	1	902.75	580.34	00:00:01:11		Fixation
3890363150	SMP	1	775.33	627.32	00:00:01:12		Blink
3890395780	SMP	1	675.89	647.28	00:00:01:13		Blink
3890429037	SMP	1	675.99	645.00	00:00:01:14		Blink
3890462496	SMP	1	684.06	648.34	00:00:01:15		Blink
3890495901	SMP	1	724.20	655.95	00:00:01:15		Blink
3890529192	SMP	1	0.00	0.00	00:00:01:16		Blink
3890561942	SMP	1	932.96	1308.71	00:00:01:17		Blink
3890595506	SMP	1	211.01	804.22	00:00:01:18		Blink
3890629568	SMP	1	629.78	743.74	00:00:01:19		Blink
3890662495	SMP	1	728.37	652.82	00:00:01:20		Blink
3890695430	SMP	1	1944.03	1254.24	00:00:01:21		Blink
3890729193	SMP	1	213.58	1614.51	00:00:01:21		Blink
