## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27055
## Reversed:	none
## [Run]
## Description:	Run3
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2284807015	SMP	1	722.79	630.42	00:00:00:02		Fixation
2284841625	SMP	1	718.46	632.29	00:00:00:03		Fixation
2284882059	SMP	1	715.62	637.12	00:00:00:04		Fixation
2284905942	SMP	1	716.43	643.18	00:00:00:04		Fixation
2284944872	SMP	1	717.32	648.27	00:00:00:05		Fixation
2285005216	SMP	1	723.08	639.74	00:00:00:07		Fixation
2285038183	SMP	1	725.58	639.69	00:00:00:08		Fixation
2285071514	SMP	1	727.28	643.26	00:00:00:08		Fixation
2285104649	SMP	1	725.86	644.95	00:00:00:09		Fixation
2285138263	SMP	1	720.42	648.36	00:00:00:10		Fixation
2285172511	SMP	1	720.01	645.81	00:00:00:11		Fixation
2285204756	SMP	1	715.84	645.26	00:00:00:12		Fixation
2285237948	SMP	1	713.20	647.66	00:00:00:12		Fixation
2285270958	SMP	1	709.32	647.80	00:00:00:13		Fixation
2285304151	SMP	1	706.77	643.53	00:00:00:14		Fixation
2285337852	SMP	1	696.65	647.72	00:00:00:15		Blink
2285370791	SMP	1	689.57	646.71	00:00:00:15		Blink
2285404368	SMP	1	682.66	648.67	00:00:00:16		Blink
2285437418	SMP	1	707.54	663.43	00:00:00:17		Blink
2285471461	SMP	1	771.49	704.65	00:00:00:18		Blink
2285504198	SMP	1	843.76	725.77	00:00:00:19		Blink
2285537478	SMP	1	832.47	726.18	00:00:00:19		Blink
2285570395	SMP	1	829.46	722.31	00:00:00:20		Blink
2285604569	SMP	1	821.68	719.30	00:00:00:21		Blink
2285636898	SMP	1	817.53	715.98	00:00:00:22		Saccade
2285670772	SMP	1	813.13	724.16	00:00:00:23		Saccade
2285706117	SMP	1	812.23	726.95	00:00:01:00		Fixation
2285737496	SMP	1	806.33	723.91	00:00:01:00		Fixation
2285770059	SMP	1	796.15	720.38	00:00:01:01		Saccade
2285803288	SMP	1	784.28	713.18	00:00:01:02		Saccade
2285836686	SMP	1	772.94	716.52	00:00:01:03		Fixation
2285869815	SMP	1	775.44	727.74	00:00:01:03		Fixation
2285903128	SMP	1	774.05	740.40	00:00:01:04		Fixation
2285936454	SMP	1	775.01	751.31	00:00:01:05		Fixation
2285969852	SMP	1	775.50	757.49	00:00:01:06		Fixation
2286003154	SMP	1	780.45	756.38	00:00:01:07		Fixation
2286036229	SMP	1	780.23	752.49	00:00:01:08		Fixation
2286070154	SMP	1	780.80	745.75	00:00:01:08		Fixation
2286103121	SMP	1	782.71	739.62	00:00:01:09		Saccade
2286136081	SMP	1	785.73	732.91	00:00:01:10		Saccade
2286169588	SMP	1	791.63	728.76	00:00:01:10		Fixation
2286202598	SMP	1	795.34	724.06	00:00:01:11		Fixation
2286235978	SMP	1	805.75	717.76	00:00:01:12		Fixation
2286269989	SMP	1	811.67	720.73	00:00:01:13		Fixation
