## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26004
## Reversed:	none
## [Run]
## Description:	Run3
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2607823411	SMP	1	517.47	545.66	00:00:00:00		Fixation
2607856516	SMP	1	517.06	545.15	00:00:00:01		Fixation
2607888805	SMP	1	517.40	545.08	00:00:00:02		Fixation
2607922720	SMP	1	516.23	546.69	00:00:00:03		Fixation
2607957126	SMP	1	516.92	546.47	00:00:00:04		Saccade
2608022197	SMP	1	538.57	556.84	00:00:00:05		Saccade
2608054999	SMP	1	540.74	554.64	00:00:00:06		Fixation
2608088288	SMP	1	540.45	554.22	00:00:00:07		Fixation
2608121899	SMP	1	543.62	555.09	00:00:00:08		Blink
2608155382	SMP	1	545.76	554.89	00:00:00:08		Blink
2608188080	SMP	1	520.96	566.98	00:00:00:09		Blink
2608221983	SMP	1	373.41	621.32	00:00:00:10		Blink
2608255339	SMP	1	350.51	617.07	00:00:00:11		Blink
2608288132	SMP	1	351.55	611.49	00:00:00:11		Blink
2608322000	SMP	1	356.31	610.84	00:00:00:12		Blink
2608354794	SMP	1	360.29	608.60	00:00:00:13		Fixation
2608387928	SMP	1	362.39	605.74	00:00:00:14		Fixation
2608421318	SMP	1	362.41	601.89	00:00:00:15		Fixation
2608454433	SMP	1	363.49	598.30	00:00:00:16		Blink
2608487673	SMP	1	370.44	598.42	00:00:00:17		Blink
2608521869	SMP	1	373.92	597.72	00:00:00:17		Blink
2608554254	SMP	1	390.50	602.58	00:00:00:18		Blink
2608587665	SMP	1	476.34	621.84	00:00:00:19		Blink
2608620888	SMP	1	581.39	640.39	00:00:00:20		Blink
2608654434	SMP	1	587.72	640.16	00:00:00:20		Blink
2608687425	SMP	1	593.38	641.16	00:00:00:21		Blink
2608720822	SMP	1	603.98	643.47	00:00:00:22		Blink
2608753862	SMP	1	614.67	648.02	00:00:00:23		Saccade
2608787733	SMP	1	626.20	651.92	00:00:01:00		Saccade
2608821761	SMP	1	632.20	654.58	00:00:01:01		Fixation
2608853647	SMP	1	642.24	658.90	00:00:01:01		Fixation
2608886761	SMP	1	585.26	626.06	00:00:01:02		Fixation
2608921349	SMP	1	599.16	624.46	00:00:01:03		Fixation
2608954416	SMP	1	606.68	626.81	00:00:01:04		Fixation
2608986779	SMP	1	614.06	628.96	00:00:01:04		Fixation
2609020268	SMP	1	618.31	631.42	00:00:01:05		Fixation
2609053721	SMP	1	624.94	633.07	00:00:01:06		Fixation
2609087232	SMP	1	628.56	633.12	00:00:01:06		Fixation
2609121906	SMP	1	629.42	634.46	00:00:01:07		Fixation
2609155042	SMP	1	631.35	634.23	00:00:01:08		Fixation
2609219959	SMP	1	630.15	631.52	00:00:01:10		Saccade
2609253676	SMP	1	616.01	626.60	00:00:01:11		Saccade
2609286752	SMP	1	615.29	624.25	00:00:01:12		Fixation
2609320551	SMP	1	613.43	624.81	00:00:01:13		Fixation
2609354024	SMP	1	642.80	630.23	00:00:01:13		Fixation
2609420183	SMP	1	661.56	630.18	00:00:01:15		Fixation
2609452732	SMP	1	657.08	628.59	00:00:01:16		Fixation
2609486527	SMP	1	654.05	626.64	00:00:01:16		Fixation
2609519159	SMP	1	649.46	627.52	00:00:01:17		Fixation
2609552741	SMP	1	645.85	625.75	00:00:01:18		Fixation
2609585816	SMP	1	644.20	626.42	00:00:01:19		Fixation
2609619112	SMP	1	642.41	624.33	00:00:01:19		Fixation
2609652942	SMP	1	641.39	624.11	00:00:01:21		Fixation
2609686200	SMP	1	647.11	625.88	00:00:01:21		Saccade
2609718857	SMP	1	662.88	628.25	00:00:01:22		Saccade
2609752433	SMP	1	663.37	628.38	00:00:01:23		Fixation
2609785776	SMP	1	663.57	628.53	00:00:02:00		Fixation
2609818587	SMP	1	684.52	633.13	00:00:02:00		Fixation
2609852029	SMP	1	683.79	635.56	00:00:02:01		Fixation
2609885833	SMP	1	684.48	633.62	00:00:02:02		Fixation
2609920121	SMP	1	683.87	634.03	00:00:02:03		Fixation
2609952149	SMP	1	684.18	634.13	00:00:02:03		Fixation
2609984997	SMP	1	684.76	633.89	00:00:02:04		Fixation
2610018515	SMP	1	686.16	634.10	00:00:02:05		Fixation
2610052006	SMP	1	688.68	636.80	00:00:02:06		Saccade
2610085142	SMP	1	702.81	586.19	00:00:02:07		Saccade
2610118302	SMP	1	703.62	588.27	00:00:02:08		Fixation
2610154021	SMP	1	704.31	588.37	00:00:02:09		Fixation
2610185097	SMP	1	704.78	587.20	00:00:02:09		Saccade
2610218820	SMP	1	627.61	597.29	00:00:02:10		Saccade
2610251596	SMP	1	558.13	603.12	00:00:02:11		Saccade
2610284628	SMP	1	492.67	624.62	00:00:02:12		Fixation
2610318045	SMP	1	483.34	624.96	00:00:02:12		Fixation
2610351552	SMP	1	488.55	622.01	00:00:02:13		Fixation
2610385300	SMP	1	489.66	623.93	00:00:02:14		Fixation
2610417728	SMP	1	493.98	624.57	00:00:02:15		Fixation
2610450914	SMP	1	494.11	624.68	00:00:02:15		Fixation
2610484459	SMP	1	497.32	625.55	00:00:02:17		Fixation
2610518024	SMP	1	499.04	626.71	00:00:02:17		Fixation
2610551024	SMP	1	496.86	627.01	00:00:02:18		Saccade
2610584251	SMP	1	405.27	653.19	00:00:02:19		Saccade
2610617448	SMP	1	411.17	650.76	00:00:02:20		Fixation
2610650865	SMP	1	411.77	649.66	00:00:02:20		Fixation
2610684256	SMP	1	409.06	649.77	00:00:02:21		Fixation
2610717199	SMP	1	408.19	649.20	00:00:02:22		Fixation
2610750449	SMP	1	408.38	643.55	00:00:02:23		Fixation
2610783649	SMP	1	408.93	641.02	00:00:02:23		Fixation
2610817291	SMP	1	406.96	641.42	00:00:03:00		Fixation
2610850396	SMP	1	407.05	640.44	00:00:03:01		Fixation
2610884445	SMP	1	407.11	638.22	00:00:03:02		Fixation
2610917048	SMP	1	405.18	637.81	00:00:03:03		Fixation
2610950220	SMP	1	402.65	636.02	00:00:03:04		Fixation
2610985311	SMP	1	400.24	636.10	00:00:03:05		Fixation
2611017670	SMP	1	398.48	636.18	00:00:03:05		Fixation
2611050089	SMP	1	396.13	635.73	00:00:03:06		Fixation
2611083141	SMP	1	395.33	635.50	00:00:03:07		Fixation
2611116556	SMP	1	397.41	636.85	00:00:03:08		Fixation
2611149917	SMP	1	400.57	636.57	00:00:03:08		Fixation
2611183092	SMP	1	400.88	636.05	00:00:03:09		Saccade
2611216588	SMP	1	542.35	629.77	00:00:03:10		Saccade
2611249589	SMP	1	634.99	620.38	00:00:03:11		Fixation
2611283264	SMP	1	631.76	617.01	00:00:03:11		Fixation
2611316909	SMP	1	635.41	615.78	00:00:03:13		Fixation
2611382661	SMP	1	640.89	616.64	00:00:03:14		Saccade
2611416536	SMP	1	551.22	615.04	00:00:03:15		Saccade
2611449362	SMP	1	491.74	588.51	00:00:03:16		Saccade
2611482497	SMP	1	498.92	589.11	00:00:03:16		Fixation
2611515696	SMP	1	498.13	587.20	00:00:03:17		Fixation
2611549922	SMP	1	495.35	585.00	00:00:03:18		Fixation
2611582393	SMP	1	495.40	584.29	00:00:03:18		Fixation
2611615825	SMP	1	492.14	582.77	00:00:03:19		Saccade
2611648840	SMP	1	528.76	570.86	00:00:03:20		Saccade
2611682429	SMP	1	529.81	566.80	00:00:03:21		Fixation
2611715431	SMP	1	519.91	565.65	00:00:03:22		Fixation
2611749473	SMP	1	508.37	564.41	00:00:03:23		Fixation
2611782973	SMP	1	497.01	564.57	00:00:04:00		Fixation
2611817500	SMP	1	482.25	562.87	00:00:04:01		Fixation
2611848911	SMP	1	468.55	562.48	00:00:04:01		Fixation
2611882360	SMP	1	456.10	561.92	00:00:04:02		Fixation
2611915102	SMP	1	448.06	563.33	00:00:04:03		Fixation
2611949311	SMP	1	446.14	565.85	00:00:04:04		Saccade
2611983336	SMP	1	411.01	606.58	00:00:04:04		Saccade
2612015722	SMP	1	406.50	629.61	00:00:04:05		Blink
2612081487	SMP	1	425.23	625.36	00:00:04:07		Blink
