## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26728
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
7370101607	SMP	1	743.02	758.32	00:00:00:00		-
7370135413	SMP	1	747.34	772.02	00:00:00:01		Saccade
7370173710	SMP	1	769.59	825.81	00:00:00:02		Saccade
7370201188	SMP	1	769.26	817.46	00:00:00:03		Saccade
7370234969	SMP	1	744.80	757.02	00:00:00:04		Fixation
7370301677	SMP	1	746.80	790.02	00:00:00:05		Fixation
7370334375	SMP	1	772.23	804.57	00:00:00:06		Fixation
7370368337	SMP	1	772.18	802.59	00:00:00:07		Fixation
7370434102	SMP	1	783.10	838.91	00:00:00:08		Fixation
7370467615	SMP	1	781.90	840.80	00:00:00:09		Fixation
7370501153	SMP	1	782.20	841.38	00:00:00:10		Fixation
7370533913	SMP	1	783.28	842.30	00:00:00:10		Fixation
7370567090	SMP	1	782.96	843.48	00:00:00:12		Fixation
7370600324	SMP	1	783.70	842.24	00:00:00:12		Saccade
7370633559	SMP	1	784.89	833.97	00:00:00:13		Saccade
7370667186	SMP	1	785.91	829.90	00:00:00:14		Saccade
7370704977	SMP	1	785.92	828.62	00:00:00:15		Blink
7370766813	SMP	1	792.48	842.11	00:00:00:17		Blink
7370800574	SMP	1	781.63	869.86	00:00:00:17		Blink
7370833225	SMP	1	0.00	0.00	00:00:00:18		Blink
7370866770	SMP	1	782.60	1119.62	00:00:00:19		Blink
7370900813	SMP	1	800.51	901.52	00:00:00:20		Blink
7370933601	SMP	1	799.56	893.58	00:00:00:20		Blink
7370966543	SMP	1	809.83	883.02	00:00:00:21		Blink
7370999657	SMP	1	810.79	885.23	00:00:00:22		Blink
7371033526	SMP	1	826.57	866.96	00:00:00:23		Blink
7371066490	SMP	1	825.20	859.51	00:00:01:00		Blink
7371099793	SMP	1	824.25	886.82	00:00:01:00		Blink
7371132869	SMP	1	818.32	882.98	00:00:01:01		Blink
7371167067	SMP	1	827.66	881.85	00:00:01:02		Blink
7371199529	SMP	1	779.06	813.27	00:00:01:03		Blink
7371232563	SMP	1	772.27	790.96	00:00:01:03		Fixation
7371266490	SMP	1	772.24	789.74	00:00:01:04		Fixation
7371299523	SMP	1	772.85	791.86	00:00:01:05		Fixation
7371333005	SMP	1	771.48	789.10	00:00:01:06		Fixation
7371365953	SMP	1	768.72	774.20	00:00:01:06		Saccade
7371399104	SMP	1	744.64	700.95	00:00:01:07		Saccade
7371432488	SMP	1	740.90	724.44	00:00:01:08		Saccade
7371466021	SMP	1	743.11	725.03	00:00:01:09		Fixation
7371499118	SMP	1	741.93	722.65	00:00:01:10		Fixation
7371532240	SMP	1	743.35	722.73	00:00:01:11		Fixation
7371566538	SMP	1	743.50	723.75	00:00:01:12		Fixation
7371599708	SMP	1	742.93	723.04	00:00:01:12		Fixation
7371632335	SMP	1	744.85	723.26	00:00:01:13		Fixation
7371666356	SMP	1	745.18	724.35	00:00:01:14		Fixation
7371731796	SMP	1	744.19	725.83	00:00:01:16		Fixation
7371765065	SMP	1	743.42	726.07	00:00:01:16		Fixation
7371798560	SMP	1	742.82	726.92	00:00:01:17		Fixation
7371832179	SMP	1	742.95	728.76	00:00:01:18		Fixation
7371865632	SMP	1	753.68	736.31	00:00:01:19		Saccade
7371898125	SMP	1	762.81	756.51	00:00:01:20		Saccade
7371931439	SMP	1	764.33	751.09	00:00:01:20		Fixation
7371965052	SMP	1	762.89	757.75	00:00:01:21		Fixation
7371998244	SMP	1	763.92	757.65	00:00:01:22		Fixation
7372031276	SMP	1	764.70	758.00	00:00:01:23		Saccade
7372064578	SMP	1	782.73	808.05	00:00:01:23		Saccade
7372097799	SMP	1	788.16	830.65	00:00:02:00		Fixation
7372131961	SMP	1	787.39	829.30	00:00:02:01		Fixation
7372164968	SMP	1	788.78	828.64	00:00:02:02		Fixation
7372198027	SMP	1	790.83	826.75	00:00:02:02		Fixation
7372230902	SMP	1	790.14	828.38	00:00:02:03		Fixation
7372264177	SMP	1	791.57	831.25	00:00:02:04		Fixation
7372297653	SMP	1	789.04	831.20	00:00:02:05		Fixation
7372331083	SMP	1	793.17	833.42	00:00:02:06		Saccade
7372364121	SMP	1	810.44	887.05	00:00:02:07		Saccade
7372397369	SMP	1	811.96	887.67	00:00:02:08		Fixation
7372431208	SMP	1	812.08	887.67	00:00:02:08		Fixation
7372463980	SMP	1	813.52	888.56	00:00:02:09		Fixation
7372497808	SMP	1	814.35	887.10	00:00:02:10		Fixation
7372530705	SMP	1	814.30	888.51	00:00:02:11		Saccade
7372563596	SMP	1	825.64	913.98	00:00:02:12		Saccade
7372596971	SMP	1	825.56	915.42	00:00:02:12		Fixation
7372630650	SMP	1	840.74	916.23	00:00:02:13		Fixation
7372664046	SMP	1	827.96	917.65	00:00:02:14		Fixation
7372696816	SMP	1	826.09	917.36	00:00:02:15		Fixation
7372730510	SMP	1	825.84	915.51	00:00:02:16		Fixation
7372763437	SMP	1	725.03	788.25	00:00:02:16		Saccade
7372796704	SMP	1	582.11	687.12	00:00:02:17		Saccade
