## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26421
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
4349667513	SMP	1	780.56	455.77	00:00:00:00		Blink
4349700220	SMP	1	784.33	470.57	00:00:00:01		Blink
4349733613	SMP	1	-53.62	863.88	00:00:00:02		Blink
4349771739	SMP	1	0.00	0.00	00:00:00:03		Blink
4349832989	SMP	1	555.96	844.45	00:00:00:05		Blink
4349866107	SMP	1	552.67	873.23	00:00:00:06		Blink
4349899331	SMP	1	552.01	861.11	00:00:00:06		Blink
4349932543	SMP	1	0.00	0.00	00:00:00:07		Blink
4349966166	SMP	1	0.00	0.00	00:00:00:08		Blink
4349999591	SMP	1	0.00	0.00	00:00:00:09		Blink
4350032781	SMP	1	543.08	533.56	00:00:00:09		Blink
4350066009	SMP	1	491.43	851.29	00:00:00:10		Blink
4350100253	SMP	1	509.48	795.54	00:00:00:11		Blink
4350132122	SMP	1	528.93	768.58	00:00:00:12		Blink
4350165493	SMP	1	543.49	749.93	00:00:00:13		Blink
4350198711	SMP	1	553.55	727.94	00:00:00:14		Blink
4350232059	SMP	1	559.57	714.75	00:00:00:14		Blink
4350265148	SMP	1	564.98	693.89	00:00:00:15		Blink
4350298791	SMP	1	573.05	680.91	00:00:00:16		Blink
4350331709	SMP	1	592.65	831.42	00:00:00:17		Blink
4350365175	SMP	1	674.68	929.77	00:00:00:18		Blink
4350398564	SMP	1	676.60	892.51	00:00:00:18		Blink
4350431686	SMP	1	668.00	863.77	00:00:00:19		Blink
4350464928	SMP	1	665.16	844.28	00:00:00:19		Blink
4350498278	SMP	1	664.93	828.16	00:00:00:20		Fixation
4350532191	SMP	1	661.74	812.69	00:00:00:21		Fixation
4350564787	SMP	1	662.49	795.06	00:00:00:22		Saccade
4350599021	SMP	1	604.40	868.63	00:00:00:23		Saccade
4350633117	SMP	1	553.39	882.93	00:00:01:00		Saccade
4350665058	SMP	1	564.50	868.54	00:00:01:01		Fixation
4350697821	SMP	1	574.16	861.87	00:00:01:02		Fixation
4350732586	SMP	1	581.03	854.41	00:00:01:02		Fixation
4350765171	SMP	1	585.64	855.23	00:00:01:03		Fixation
4350798165	SMP	1	595.11	853.53	00:00:01:04		Fixation
4350830951	SMP	1	599.66	855.98	00:00:01:05		Fixation
4350864315	SMP	1	606.67	858.56	00:00:01:05		Saccade
4350897512	SMP	1	539.20	845.56	00:00:01:06		Saccade
4350931130	SMP	1	554.84	839.96	00:00:01:07		Saccade
4350964536	SMP	1	562.87	837.21	00:00:01:08		Fixation
4350997955	SMP	1	568.09	836.76	00:00:01:09		Fixation
4351030760	SMP	1	574.54	837.14	00:00:01:10		Fixation
4351063922	SMP	1	580.39	835.81	00:00:01:10		Fixation
4351097001	SMP	1	581.88	832.35	00:00:01:11		Saccade
4351130607	SMP	1	555.12	834.21	00:00:01:12		Saccade
4351163833	SMP	1	551.83	832.70	00:00:01:13		Saccade
4351197245	SMP	1	551.81	829.73	00:00:01:14		Saccade
