## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26576
## Reversed:	none
## [Run]
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
231140988	SMP	1	825.34	522.93	00:00:00:00		Fixation
231174347	SMP	1	826.02	524.55	00:00:00:01		Fixation
231243261	SMP	1	826.81	524.51	00:00:00:03		Fixation
231273866	SMP	1	826.22	525.78	00:00:00:03		Fixation
231307325	SMP	1	825.93	526.40	00:00:00:04		Saccade
231339946	SMP	1	862.04	536.11	00:00:00:05		Saccade
231373960	SMP	1	865.95	537.71	00:00:00:06		Fixation
231407064	SMP	1	865.93	536.95	00:00:00:07		Fixation
231441456	SMP	1	865.47	536.12	00:00:00:08		Fixation
231473214	SMP	1	868.29	538.66	00:00:00:08		Fixation
231506251	SMP	1	866.21	538.61	00:00:00:09		Fixation
231539582	SMP	1	865.20	539.05	00:00:00:10		Fixation
231573060	SMP	1	865.94	539.27	00:00:00:11		Fixation
231606291	SMP	1	864.80	540.58	00:00:00:11		Fixation
231639469	SMP	1	864.08	541.77	00:00:00:12		Fixation
231673205	SMP	1	864.73	541.79	00:00:00:12		Fixation
231706788	SMP	1	864.22	543.07	00:00:00:14		Fixation
231739690	SMP	1	863.83	543.43	00:00:00:14		Fixation
231773959	SMP	1	863.70	544.31	00:00:00:15		Fixation
231806227	SMP	1	863.04	544.46	00:00:00:16		Fixation
231839240	SMP	1	863.07	543.53	00:00:00:17		Fixation
231872692	SMP	1	863.39	544.14	00:00:00:18		Fixation
231905540	SMP	1	862.30	543.79	00:00:00:19		Fixation
231939154	SMP	1	863.26	544.98	00:00:00:20		Fixation
231972228	SMP	1	863.72	544.98	00:00:00:21		Fixation
232006264	SMP	1	863.15	544.42	00:00:00:21		Fixation
232039343	SMP	1	864.17	544.53	00:00:00:22		Fixation
232072134	SMP	1	864.30	544.96	00:00:00:23		Fixation
232105832	SMP	1	864.21	545.16	00:00:00:23		Fixation
232138724	SMP	1	865.10	545.54	00:00:01:00		Fixation
232172208	SMP	1	865.20	543.88	00:00:01:01		Fixation
232205132	SMP	1	864.64	544.23	00:00:01:02		Fixation
232238924	SMP	1	864.70	544.30	00:00:01:03		Fixation
232272183	SMP	1	865.45	544.11	00:00:01:04		Fixation
232305096	SMP	1	865.71	544.83	00:00:01:04		Fixation
232338315	SMP	1	865.77	544.90	00:00:01:05		Fixation
232371526	SMP	1	866.25	543.75	00:00:01:06		Fixation
232404799	SMP	1	864.89	543.29	00:00:01:07		Fixation
232438032	SMP	1	866.02	542.13	00:00:01:08		Fixation
232471423	SMP	1	865.64	541.84	00:00:01:08		Fixation
232504603	SMP	1	865.87	542.87	00:00:01:09		Fixation
232538918	SMP	1	865.90	539.00	00:00:01:10		Fixation
232571107	SMP	1	867.02	541.27	00:00:01:10		Fixation
232604322	SMP	1	865.63	538.83	00:00:01:11		Fixation
232638290	SMP	1	866.64	539.95	00:00:01:12		Fixation
232671554	SMP	1	867.96	539.97	00:00:01:13		Fixation
232704263	SMP	1	867.31	539.49	00:00:01:14		Fixation
232738081	SMP	1	866.95	538.99	00:00:01:15		Fixation
232771859	SMP	1	867.51	539.58	00:00:01:15		Fixation
232804034	SMP	1	866.40	538.94	00:00:01:16		Blink
232837428	SMP	1	895.49	539.30	00:00:01:17		Blink
232871781	SMP	1	896.02	536.71	00:00:01:18		Blink
232903891	SMP	1	892.99	556.63	00:00:01:19		Blink
232937392	SMP	1	0.00	0.00	00:00:01:19		Blink
232970474	SMP	1	602.33	747.65	00:00:01:20		Blink
233003714	SMP	1	895.85	556.51	00:00:01:21		Blink
233036974	SMP	1	895.82	527.21	00:00:01:22		Blink
233070170	SMP	1	896.69	539.37	00:00:01:22		Blink
233103835	SMP	1	898.28	538.75	00:00:02:00		Blink
233137523	SMP	1	897.25	540.98	00:00:02:00		Fixation
233170172	SMP	1	896.06	539.76	00:00:02:01		Fixation
233203297	SMP	1	900.68	541.30	00:00:02:02		Fixation
233236720	SMP	1	901.05	541.39	00:00:02:03		Fixation
233270271	SMP	1	900.66	542.02	00:00:02:03		Fixation
233303358	SMP	1	901.42	542.33	00:00:02:04		Fixation
233336425	SMP	1	898.12	543.58	00:00:02:04		Fixation
233371831	SMP	1	901.48	543.49	00:00:02:06		Fixation
233403124	SMP	1	902.43	545.69	00:00:02:06		Fixation
233437261	SMP	1	902.59	545.78	00:00:02:08		Fixation
233470399	SMP	1	899.82	546.47	00:00:02:08		Fixation
233502943	SMP	1	897.54	544.40	00:00:02:09		Fixation
