## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27078
## Reversed:	none
## [Run]
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
50285923	SMP	1	726.03	940.73	00:00:00:00		-
50313458	SMP	1	727.82	938.06	00:00:00:02		Fixation
50355730	SMP	1	727.76	938.69	00:00:00:02		Fixation
50414355	SMP	1	726.73	940.03	00:00:00:04		Fixation
50446373	SMP	1	726.76	940.46	00:00:00:04		Saccade
50479691	SMP	1	616.72	955.34	00:00:00:05		Saccade
50513173	SMP	1	597.95	951.41	00:00:00:06		Saccade
50546255	SMP	1	597.17	948.44	00:00:00:07		Fixation
50579478	SMP	1	598.01	947.51	00:00:00:08		Fixation
50612778	SMP	1	597.32	945.69	00:00:00:08		Fixation
50646033	SMP	1	599.02	945.19	00:00:00:09		Fixation
50679344	SMP	1	631.05	934.85	00:00:00:10		Blink
50712529	SMP	1	780.59	887.99	00:00:00:11		Blink
50745799	SMP	1	758.96	895.37	00:00:00:12		Blink
50779670	SMP	1	760.40	892.68	00:00:00:12		Fixation
50812479	SMP	1	761.59	889.76	00:00:00:13		Fixation
50845729	SMP	1	763.78	888.35	00:00:00:14		Fixation
50878978	SMP	1	766.31	885.87	00:00:00:15		Fixation
50912768	SMP	1	768.79	884.62	00:00:00:15		Fixation
50945611	SMP	1	769.55	883.21	00:00:00:16		Fixation
50978698	SMP	1	768.98	881.80	00:00:00:17		Fixation
