## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27204
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
3409856165	SMP	1	708.93	464.73	00:00:00:00		Fixation
3409889716	SMP	1	708.76	464.51	00:00:00:01		Fixation
3409922706	SMP	1	707.67	466.16	00:00:00:02		Fixation
3409956735	SMP	1	706.58	466.30	00:00:00:03		Fixation
3409991441	SMP	1	715.89	470.10	00:00:00:03		Saccade
3410056008	SMP	1	820.61	479.64	00:00:00:05		Saccade
3410089521	SMP	1	820.33	477.86	00:00:00:06		Fixation
3410123142	SMP	1	818.95	476.22	00:00:00:07		Fixation
3410155439	SMP	1	817.63	478.00	00:00:00:08		Fixation
3410188746	SMP	1	813.95	478.09	00:00:00:09		Fixation
3410222011	SMP	1	811.76	477.02	00:00:00:09		Fixation
3410255396	SMP	1	810.66	476.98	00:00:00:10		Saccade
3410289176	SMP	1	775.70	482.23	00:00:00:11		Saccade
3410322271	SMP	1	773.72	480.84	00:00:00:12		Saccade
3410355036	SMP	1	773.85	477.70	00:00:00:12		Fixation
3410388478	SMP	1	774.81	477.81	00:00:00:13		Fixation
3410421582	SMP	1	774.77	478.84	00:00:00:14		Fixation
3410455101	SMP	1	773.29	480.08	00:00:00:15		Blink
3410488218	SMP	1	771.99	479.19	00:00:00:15		Blink
3410521588	SMP	1	771.77	479.36	00:00:00:16		Blink
3410555126	SMP	1	765.86	503.89	00:00:00:17		Blink
3410589059	SMP	1	0.00	0.00	00:00:00:18		Blink
3410622029	SMP	1	1322.46	1164.07	00:00:00:19		Blink
3410654927	SMP	1	822.76	484.30	00:00:00:20		Blink
3410687924	SMP	1	820.31	478.25	00:00:00:20		Blink
3410721699	SMP	1	820.89	480.83	00:00:00:21		Blink
3410754622	SMP	1	821.41	479.77	00:00:00:22		Blink
3410788045	SMP	1	821.36	479.24	00:00:00:23		Blink
3410821401	SMP	1	790.49	488.81	00:00:01:00		Saccade
3410854306	SMP	1	532.69	609.53	00:00:01:01		Saccade
3410887751	SMP	1	512.72	607.70	00:00:01:01		Fixation
