## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27252
## Reversed:	none
## [Run]
## Description:	Run3
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
3825843570	SMP	1	626.08	687.55	00:00:00:00		Saccade
3825875051	SMP	1	633.90	686.77	00:00:00:01		Saccade
3825913751	SMP	1	628.35	684.57	00:00:00:02		Fixation
3825975236	SMP	1	630.62	683.26	00:00:00:04		Fixation
3826041688	SMP	1	628.14	678.14	00:00:00:05		Fixation
3826077250	SMP	1	629.99	677.49	00:00:00:06		Fixation
3826108466	SMP	1	627.82	678.23	00:00:00:07		Fixation
3826141278	SMP	1	624.38	666.68	00:00:00:07		Saccade
3826174330	SMP	1	622.34	652.01	00:00:00:08		Saccade
3826207330	SMP	1	624.72	651.76	00:00:00:09		Fixation
3826240948	SMP	1	626.67	651.66	00:00:00:10		Fixation
3826274514	SMP	1	630.38	650.14	00:00:00:11		Fixation
3826307915	SMP	1	628.78	652.23	00:00:00:12		Saccade
3826341334	SMP	1	622.32	645.71	00:00:00:12		Saccade
3826374200	SMP	1	626.61	647.13	00:00:00:13		Blink
3826407445	SMP	1	629.50	643.98	00:00:00:14		Blink
3826441329	SMP	1	632.40	642.23	00:00:00:15		Blink
3826474355	SMP	1	631.47	633.67	00:00:00:15		Blink
3826507069	SMP	1	634.05	620.97	00:00:00:16		Blink
3826540675	SMP	1	634.18	607.56	00:00:00:16		Blink
3826573603	SMP	1	634.89	608.31	00:00:00:17		Blink
3826609578	SMP	1	637.79	605.84	00:00:00:18		Blink
3826646383	SMP	1	636.23	607.56	00:00:00:20		Blink
3826706720	SMP	1	640.72	608.44	00:00:00:21		Fixation
3826740250	SMP	1	639.99	611.48	00:00:00:22		Fixation
3826773494	SMP	1	645.66	609.55	00:00:00:23		Fixation
3826807611	SMP	1	645.24	610.36	00:00:00:23		Fixation
3826840181	SMP	1	643.84	608.85	00:00:01:00		Fixation
3826873083	SMP	1	640.51	609.54	00:00:01:01		Fixation
3826906548	SMP	1	636.62	609.02	00:00:01:02		Fixation
3826939687	SMP	1	641.08	605.70	00:00:01:03		Fixation
3826972876	SMP	1	643.81	606.91	00:00:01:03		Fixation
3827006241	SMP	1	643.16	602.03	00:00:01:04		Fixation
3827039488	SMP	1	638.03	605.01	00:00:01:05		Fixation
3827072676	SMP	1	642.51	603.51	00:00:01:06		Fixation
3827106644	SMP	1	644.21	603.82	00:00:01:07		Fixation
3827139494	SMP	1	638.65	604.56	00:00:01:07		Fixation
3827172289	SMP	1	643.78	602.56	00:00:01:08		Fixation
3827205716	SMP	1	646.22	604.31	00:00:01:09		Fixation
3827239034	SMP	1	647.76	603.44	00:00:01:10		Saccade
3827272561	SMP	1	658.34	627.22	00:00:01:11		Saccade
3827305718	SMP	1	655.82	626.67	00:00:01:11		Fixation
3827338802	SMP	1	651.62	625.03	00:00:01:12		Fixation
3827372492	SMP	1	656.77	626.57	00:00:01:12		Fixation
3827405760	SMP	1	654.04	625.65	00:00:01:13		Fixation
3827439923	SMP	1	653.99	625.33	00:00:01:14		Fixation
3827472292	SMP	1	645.88	644.93	00:00:01:15		Saccade
3827506727	SMP	1	646.81	670.75	00:00:01:16		Saccade
3827572041	SMP	1	649.48	669.72	00:00:01:18		Fixation
3827605382	SMP	1	646.41	670.36	00:00:01:19		Fixation
3827639092	SMP	1	651.15	670.24	00:00:01:20		Fixation
3827671791	SMP	1	648.64	670.56	00:00:01:20		Saccade
3827704935	SMP	1	649.96	688.72	00:00:01:21		Saccade
3827738201	SMP	1	645.78	691.71	00:00:01:22		Fixation
3827771405	SMP	1	646.54	689.87	00:00:01:23		Fixation
3827804987	SMP	1	648.15	689.80	00:00:01:23		Fixation
3827838045	SMP	1	647.98	689.28	00:00:02:00		Fixation
3827871166	SMP	1	652.67	687.66	00:00:02:01		Saccade
3827904796	SMP	1	651.08	666.32	00:00:02:02		Saccade
3827938167	SMP	1	652.58	666.29	00:00:02:03		Fixation
3827971795	SMP	1	646.61	662.76	00:00:02:04		Fixation
3828004950	SMP	1	649.50	673.33	00:00:02:04		Saccade
3828037964	SMP	1	644.61	771.07	00:00:02:05		Saccade
3828071874	SMP	1	648.34	766.68	00:00:02:06		Fixation
3828104247	SMP	1	644.79	767.15	00:00:02:07		Fixation
3828137504	SMP	1	644.35	767.04	00:00:02:07		Fixation
3828170867	SMP	1	643.99	766.62	00:00:02:08		Fixation
3828204588	SMP	1	642.03	765.15	00:00:02:08		Fixation
3828237349	SMP	1	640.69	763.11	00:00:02:09		Fixation
3828271699	SMP	1	638.82	761.54	00:00:02:10		Fixation
3828304588	SMP	1	638.55	763.40	00:00:02:11		Saccade
3828337054	SMP	1	639.96	788.69	00:00:02:12		Saccade
3828370410	SMP	1	637.60	784.54	00:00:02:13		Fixation
3828403736	SMP	1	636.70	780.68	00:00:02:14		Fixation
3828437174	SMP	1	636.23	776.52	00:00:02:15		Fixation
3828470623	SMP	1	635.87	775.32	00:00:02:16		Fixation
3828536825	SMP	1	635.51	768.90	00:00:02:17		Saccade
3828571828	SMP	1	601.56	628.25	00:00:02:18		Saccade
3828640320	SMP	1	604.29	562.23	00:00:02:19		Saccade
3828704227	SMP	1	604.53	559.46	00:00:02:21		Fixation
3828737050	SMP	1	605.90	558.92	00:00:02:22		Fixation
3828769932	SMP	1	607.41	559.54	00:00:02:23		Fixation
3828803599	SMP	1	604.46	555.54	00:00:02:23		Saccade
3828836750	SMP	1	613.24	529.09	00:00:03:00		Saccade
3828870173	SMP	1	616.89	528.95	00:00:03:01		Saccade
3828903943	SMP	1	600.15	530.47	00:00:03:02		Blink
3828936518	SMP	1	606.47	525.15	00:00:03:03		Blink
3828969598	SMP	1	618.76	529.92	00:00:03:03		Blink
3829002722	SMP	1	614.60	570.30	00:00:03:04		Blink
3829035812	SMP	1	0.00	0.00	00:00:03:04		Blink
3829069425	SMP	1	0.00	0.00	00:00:03:05		Blink
3829104380	SMP	1	771.60	1135.32	00:00:03:06		Blink
3829135764	SMP	1	623.07	553.92	00:00:03:07		Blink
3829169288	SMP	1	624.42	564.53	00:00:03:08		Blink
3829202403	SMP	1	626.93	553.43	00:00:03:09		Blink
3829236221	SMP	1	618.01	610.81	00:00:03:10		Blink
3829268916	SMP	1	631.65	610.19	00:00:03:11		Blink
3829302595	SMP	1	623.31	607.66	00:00:03:11		Fixation
3829335288	SMP	1	622.14	605.44	00:00:03:12		Fixation
3829368982	SMP	1	624.10	606.30	00:00:03:13		Fixation
3829402326	SMP	1	624.96	602.74	00:00:03:14		Fixation
3829436254	SMP	1	626.50	601.65	00:00:03:15		Fixation
3829469160	SMP	1	624.26	598.80	00:00:03:15		Saccade
3829504142	SMP	1	627.57	653.26	00:00:03:16		Saccade
3829568547	SMP	1	628.81	650.37	00:00:03:18		Saccade
3829602016	SMP	1	630.98	639.51	00:00:03:19		Fixation
3829635212	SMP	1	629.81	637.97	00:00:03:19		Fixation
3829668156	SMP	1	634.50	634.07	00:00:03:20		Fixation
3829701508	SMP	1	632.97	632.43	00:00:03:21		Fixation
3829734647	SMP	1	631.33	631.41	00:00:03:22		Fixation
3829768149	SMP	1	629.46	647.84	00:00:03:22		Saccade
3829801091	SMP	1	629.92	672.78	00:00:03:23		Saccade
3829834980	SMP	1	628.10	684.50	00:00:04:00		Fixation
3829867815	SMP	1	629.38	681.55	00:00:04:00		Fixation
3829901062	SMP	1	631.87	663.25	00:00:04:01		Saccade
3829936983	SMP	1	631.92	711.78	00:00:04:02		Saccade
3829967516	SMP	1	633.20	721.13	00:00:04:03		Fixation
3830009050	SMP	1	630.40	719.06	00:00:04:04		Fixation
3830069872	SMP	1	629.62	710.05	00:00:04:05		Fixation
3830101261	SMP	1	629.77	707.23	00:00:04:07		Fixation
3830135068	SMP	1	630.55	701.52	00:00:04:07		Saccade
3830167444	SMP	1	628.97	752.19	00:00:04:08		Saccade
3830200624	SMP	1	631.61	752.41	00:00:04:09		Fixation
3830234001	SMP	1	630.68	748.85	00:00:04:10		Fixation
3830267701	SMP	1	632.56	745.25	00:00:04:10		Fixation
3830301579	SMP	1	629.87	741.04	00:00:04:11		Fixation
3830333772	SMP	1	632.18	737.87	00:00:04:12		Fixation
3830367134	SMP	1	632.54	734.79	00:00:04:13		Fixation
3830401141	SMP	1	631.84	734.17	00:00:04:14		Saccade
3830434712	SMP	1	626.06	747.24	00:00:04:15		Saccade
3830499825	SMP	1	630.77	767.03	00:00:04:16		Fixation
3830533469	SMP	1	632.16	763.41	00:00:04:17		Fixation
3830566775	SMP	1	635.79	759.57	00:00:04:18		Fixation
3830600058	SMP	1	632.98	755.38	00:00:04:19		Saccade
3830633461	SMP	1	639.50	803.49	00:00:04:19		Saccade
3830666327	SMP	1	638.95	801.36	00:00:04:20		Saccade
3830699798	SMP	1	638.01	793.91	00:00:04:20		Fixation
3830733046	SMP	1	637.93	794.40	00:00:04:21		Fixation
3830766457	SMP	1	639.43	796.30	00:00:04:22		Fixation
3830799602	SMP	1	639.10	793.95	00:00:04:23		Saccade
