## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26368
## Reversed:	none
## [Run]
## Description:	Run6
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
4436729809	SMP	1	556.17	514.93	00:00:00:00		Fixation
4436764083	SMP	1	552.54	520.58	00:00:00:00		Fixation
4436796025	SMP	1	554.40	514.11	00:00:00:01		Fixation
4436830303	SMP	1	554.32	512.84	00:00:00:02		Fixation
4436872621	SMP	1	553.60	512.44	00:00:00:03		Fixation
4436929356	SMP	1	555.54	514.50	00:00:00:05		Saccade
4436962375	SMP	1	560.36	508.67	00:00:00:06		Saccade
4436996069	SMP	1	560.07	514.63	00:00:00:07		Saccade
4437029550	SMP	1	550.34	527.50	00:00:00:07		Saccade
4437062422	SMP	1	523.58	573.54	00:00:00:08		Saccade
4437095569	SMP	1	539.64	572.32	00:00:00:09		Saccade
4437129261	SMP	1	536.71	561.19	00:00:00:10		Fixation
4437162363	SMP	1	539.25	563.38	00:00:00:10		Fixation
4437195624	SMP	1	541.47	555.09	00:00:00:11		Fixation
4437228827	SMP	1	550.58	556.64	00:00:00:12		Fixation
4437262171	SMP	1	552.31	555.38	00:00:00:13		Saccade
4437295559	SMP	1	588.29	676.83	00:00:00:13		Saccade
4437328446	SMP	1	576.98	712.81	00:00:00:15		Saccade
4437362068	SMP	1	595.00	697.85	00:00:00:16		Fixation
4437396496	SMP	1	594.95	686.71	00:00:00:16		Fixation
4437428923	SMP	1	598.81	685.58	00:00:00:17		Fixation
4437461585	SMP	1	604.22	683.41	00:00:00:18		Saccade
4437495203	SMP	1	551.49	588.00	00:00:00:19		Saccade
4437528306	SMP	1	537.63	524.21	00:00:00:19		Fixation
4437561842	SMP	1	538.69	525.36	00:00:00:20		Fixation
4437594611	SMP	1	540.73	524.31	00:00:00:20		Fixation
4437628241	SMP	1	542.10	522.93	00:00:00:21		Fixation
4437661276	SMP	1	551.28	529.69	00:00:00:22		Fixation
4437695690	SMP	1	545.10	523.86	00:00:00:23		Fixation
4437728259	SMP	1	544.53	523.84	00:00:01:00		Blink
4437761549	SMP	1	600.68	651.47	00:00:01:01		Blink
4437794286	SMP	1	541.76	527.02	00:00:01:02		Blink
4437827902	SMP	1	540.02	527.94	00:00:01:03		Blink
4437861505	SMP	1	540.94	526.66	00:00:01:03		Blink
4437894254	SMP	1	541.35	526.40	00:00:01:04		Blink
4437927285	SMP	1	540.24	525.04	00:00:01:05		Blink
4437960954	SMP	1	550.63	531.73	00:00:01:06		Blink
4437993954	SMP	1	550.08	660.12	00:00:01:06		Blink
4438027423	SMP	1	606.92	788.23	00:00:01:07		Blink
4438060668	SMP	1	607.67	774.11	00:00:01:08		Blink
4438094260	SMP	1	609.18	758.80	00:00:01:09		Blink
4438127078	SMP	1	607.54	741.86	00:00:01:09		Blink
4438160502	SMP	1	605.16	712.21	00:00:01:11		Fixation
4438194246	SMP	1	606.44	688.68	00:00:01:12		Fixation
