## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26732
## Reversed:	none
## [Run]
## Description:	Run6
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
5336577793	SMP	1	0.00	0.00	00:00:00:00		Blink
5336611438	SMP	1	0.00	0.00	00:00:00:01		Blink
5336677486	SMP	1	433.27	2051.76	00:00:00:03		Blink
5336712247	SMP	1	646.46	639.09	00:00:00:04		Blink
5336745264	SMP	1	641.89	632.93	00:00:00:05		Blink
5336777603	SMP	1	636.53	628.49	00:00:00:05		Blink
5336810663	SMP	1	630.99	627.70	00:00:00:06		Blink
5336843935	SMP	1	627.28	627.46	00:00:00:07		Saccade
5336877514	SMP	1	629.33	616.74	00:00:00:08		Saccade
5336910481	SMP	1	634.34	608.23	00:00:00:08		Fixation
5336943735	SMP	1	639.63	593.11	00:00:00:09		Fixation
5336977103	SMP	1	640.06	592.04	00:00:00:10		Saccade
5337010935	SMP	1	662.80	605.92	00:00:00:11		Saccade
5337043781	SMP	1	671.36	586.55	00:00:00:12		Saccade
5337076906	SMP	1	581.29	580.64	00:00:00:13		Saccade
5337112904	SMP	1	570.74	576.31	00:00:00:14		Saccade
5337145056	SMP	1	573.89	560.75	00:00:00:14		Fixation
5337176786	SMP	1	571.07	560.95	00:00:00:15		Fixation
5337210380	SMP	1	570.73	564.83	00:00:00:16		Fixation
5337243134	SMP	1	569.99	564.14	00:00:00:17		Fixation
5337276558	SMP	1	568.10	564.17	00:00:00:17		Fixation
5337309992	SMP	1	565.96	566.43	00:00:00:18		Fixation
5337342994	SMP	1	565.67	568.31	00:00:00:19		Fixation
5337376894	SMP	1	589.86	567.89	00:00:00:20		Saccade
5337409830	SMP	1	625.42	575.33	00:00:00:20		Saccade
5337443047	SMP	1	631.17	573.79	00:00:00:22		Fixation
5337477054	SMP	1	639.55	568.59	00:00:00:22		Fixation
5337509366	SMP	1	645.88	565.09	00:00:00:23		Fixation
5337543374	SMP	1	647.74	558.56	00:00:01:00		Saccade
5337576383	SMP	1	708.42	568.64	00:00:01:00		Saccade
5337609483	SMP	1	751.41	580.21	00:00:01:01		Fixation
5337642468	SMP	1	744.25	574.38	00:00:01:02		Fixation
5337676016	SMP	1	737.14	567.55	00:00:01:03		Fixation
5337710225	SMP	1	727.87	561.75	00:00:01:04		Saccade
5337742560	SMP	1	720.47	558.16	00:00:01:05		Saccade
5337775650	SMP	1	740.61	556.48	00:00:01:05		Saccade
5337809130	SMP	1	758.72	559.53	00:00:01:06		Saccade
5337843007	SMP	1	754.87	554.39	00:00:01:07		Fixation
5337876800	SMP	1	753.88	550.54	00:00:01:08		Fixation
5337909043	SMP	1	749.89	554.30	00:00:01:09		Fixation
5337944130	SMP	1	747.66	555.49	00:00:01:10		Fixation
5337976485	SMP	1	748.26	559.59	00:00:01:10		Fixation
5338008576	SMP	1	753.48	558.11	00:00:01:11		Fixation
