## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	31971
## Reversed:	none
## [Run]
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
5726635313	SMP	1	540.08	760.68	00:00:00:00		Blink
5726666244	SMP	1	539.44	758.68	00:00:00:00		Blink
5726730650	SMP	1	602.20	744.62	00:00:00:03		Blink
5726764018	SMP	1	591.00	744.40	00:00:00:04		Blink
5726800311	SMP	1	591.72	743.92	00:00:00:05		Blink
5726864138	SMP	1	593.10	743.88	00:00:00:06		Fixation
5726897671	SMP	1	590.58	742.34	00:00:00:07		Fixation
5726930756	SMP	1	592.48	741.46	00:00:00:08		Fixation
5726964595	SMP	1	599.40	740.72	00:00:00:09		Saccade
5726997593	SMP	1	586.36	742.78	00:00:00:10		Saccade
5727031046	SMP	1	582.01	742.36	00:00:00:10		Fixation
5727063780	SMP	1	584.12	742.23	00:00:00:11		Fixation
5727097348	SMP	1	582.09	742.85	00:00:00:12		Fixation
5727130554	SMP	1	583.25	741.80	00:00:00:13		Fixation
5727163278	SMP	1	581.48	743.90	00:00:00:14		Saccade
5727196369	SMP	1	579.00	743.09	00:00:00:15		Saccade
5727229909	SMP	1	599.42	741.04	00:00:00:15		Saccade
5727265210	SMP	1	594.86	742.41	00:00:00:16		Fixation
5727298666	SMP	1	592.78	742.29	00:00:00:17		Fixation
5727362905	SMP	1	595.62	742.61	00:00:00:18		Saccade
5727396668	SMP	1	612.63	742.13	00:00:00:19		Saccade
5727462704	SMP	1	618.31	741.61	00:00:00:21		Fixation
5727495866	SMP	1	614.74	741.87	00:00:00:22		Fixation
5727532165	SMP	1	618.45	741.90	00:00:00:23		Fixation
5727563628	SMP	1	613.89	741.81	00:00:01:00		Fixation
5727595810	SMP	1	625.54	741.78	00:00:01:00		Fixation
5727628966	SMP	1	612.47	740.80	00:00:01:01		Fixation
5727662520	SMP	1	615.30	740.99	00:00:01:02		Fixation
5727696276	SMP	1	611.57	739.68	00:00:01:03		Fixation
5727762231	SMP	1	616.02	741.73	00:00:01:04		Saccade
5727795563	SMP	1	599.94	741.46	00:00:01:05		Saccade
5727830010	SMP	1	597.60	742.07	00:00:01:06		Saccade
5727895440	SMP	1	591.99	745.51	00:00:01:07		Fixation
5727929025	SMP	1	594.20	744.03	00:00:01:08		Fixation
5727961843	SMP	1	596.61	744.01	00:00:01:09		Fixation
5727995153	SMP	1	593.96	745.96	00:00:01:10		Fixation
5728028597	SMP	1	594.92	747.15	00:00:01:11		Saccade
5728061657	SMP	1	626.32	748.10	00:00:01:11		Saccade
5728095137	SMP	1	624.53	747.57	00:00:01:12		Saccade
5728128078	SMP	1	624.24	747.93	00:00:01:13		Saccade
5728161669	SMP	1	614.91	747.47	00:00:01:13		Saccade
5728194536	SMP	1	609.94	746.48	00:00:01:14		Saccade
5728228794	SMP	1	619.22	746.96	00:00:01:14		Saccade
5728263583	SMP	1	614.66	745.47	00:00:01:15		Saccade
5728300310	SMP	1	649.73	752.75	00:00:01:16		Saccade
5728362930	SMP	1	648.31	752.18	00:00:01:18		Fixation
5728428704	SMP	1	646.72	752.09	00:00:01:20		Fixation
5728461718	SMP	1	644.85	750.34	00:00:01:21		Fixation
5728495535	SMP	1	644.94	750.20	00:00:01:22		Fixation
5728528255	SMP	1	643.80	751.36	00:00:01:22		Saccade
5728560673	SMP	1	657.91	753.58	00:00:01:23		Saccade
5728594078	SMP	1	660.22	753.65	00:00:02:00		Fixation
5728627415	SMP	1	659.37	753.36	00:00:02:01		Fixation
5728662289	SMP	1	659.84	754.04	00:00:02:01		Fixation
5728727139	SMP	1	659.65	753.66	00:00:02:03		Fixation
5728760355	SMP	1	657.58	753.62	00:00:02:04		Saccade
5728793869	SMP	1	649.38	752.31	00:00:02:05		Saccade
5728827821	SMP	1	667.63	758.92	00:00:02:06		Saccade
5728861322	SMP	1	666.86	756.95	00:00:02:06		Fixation
5728893944	SMP	1	673.81	759.68	00:00:02:07		Fixation
5728926856	SMP	1	666.24	757.85	00:00:02:08		Fixation
5728960113	SMP	1	668.30	757.56	00:00:02:09		Fixation
5728993894	SMP	1	674.51	760.19	00:00:02:09		Blink
5729026400	SMP	1	676.23	760.03	00:00:02:10		Blink
5729060155	SMP	1	675.97	761.65	00:00:02:11		Blink
5729093335	SMP	1	520.95	763.97	00:00:02:12		Blink
5729126734	SMP	1	486.88	773.43	00:00:02:12		Blink
5729159622	SMP	1	489.16	772.46	00:00:02:13		Blink
5729193103	SMP	1	490.61	770.69	00:00:02:14		Blink
5729226407	SMP	1	493.90	770.13	00:00:02:15		Blink
5729259496	SMP	1	499.20	765.02	00:00:02:16		Blink
5729292701	SMP	1	500.33	764.63	00:00:02:17		Blink
5729326456	SMP	1	501.99	764.09	00:00:02:18		Blink
5729359301	SMP	1	490.46	764.14	00:00:02:18		Blink
