## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26794
## Reversed:	none
## [Run]
## Description:	Run7
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
6430468734	SMP	1	574.34	635.83	00:00:00:00		Fixation
6430501607	SMP	1	574.96	636.21	00:00:00:00		Fixation
6430537042	SMP	1	575.58	636.93	00:00:00:01		Fixation
6430601436	SMP	1	575.33	637.59	00:00:00:03		Fixation
6430634574	SMP	1	574.08	637.12	00:00:00:03		Fixation
6430667763	SMP	1	573.20	638.27	00:00:00:04		Fixation
6430702160	SMP	1	578.98	569.95	00:00:00:05		Saccade
6430734131	SMP	1	578.41	501.70	00:00:00:05		Saccade
6430801007	SMP	1	569.83	501.29	00:00:00:08		Fixation
6430834861	SMP	1	567.41	500.21	00:00:00:08		Fixation
6430903507	SMP	1	566.36	503.43	00:00:00:10		Fixation
6430967366	SMP	1	565.33	503.48	00:00:00:11		Fixation
6431000597	SMP	1	565.14	500.43	00:00:00:12		Fixation
6431033916	SMP	1	579.27	555.33	00:00:00:13		Saccade
6431070293	SMP	1	584.29	740.40	00:00:00:14		Saccade
6431134811	SMP	1	589.06	789.59	00:00:00:16		Fixation
6431167786	SMP	1	587.77	785.82	00:00:00:16		Fixation
6431200571	SMP	1	586.58	782.61	00:00:00:17		Fixation
6431233547	SMP	1	586.75	783.79	00:00:00:18		Fixation
6431266795	SMP	1	584.12	782.09	00:00:00:19		Fixation
6431300265	SMP	1	584.03	779.81	00:00:00:19		Saccade
6431333534	SMP	1	586.65	756.20	00:00:00:20		Saccade
6431366470	SMP	1	588.81	735.38	00:00:00:21		Fixation
6431400035	SMP	1	586.87	735.22	00:00:00:22		Fixation
6431433277	SMP	1	584.36	734.51	00:00:00:23		Fixation
6431466758	SMP	1	583.79	731.87	00:00:00:23		Fixation
6431499606	SMP	1	583.07	727.94	00:00:01:00		Saccade
6431533175	SMP	1	564.46	683.60	00:00:01:01		Saccade
6431566737	SMP	1	562.81	678.88	00:00:01:02		Fixation
6431599737	SMP	1	560.92	677.10	00:00:01:03		Fixation
6431633015	SMP	1	557.78	675.24	00:00:01:04		Fixation
6431666057	SMP	1	557.39	674.66	00:00:01:04		Saccade
6431700262	SMP	1	595.48	687.94	00:00:01:05		Saccade
6431733200	SMP	1	600.08	689.30	00:00:01:06		Fixation
6431765926	SMP	1	599.42	687.19	00:00:01:07		Fixation
6431799767	SMP	1	597.63	685.09	00:00:01:07		Fixation
6431832756	SMP	1	598.11	683.17	00:00:01:08		Fixation
6431865587	SMP	1	587.49	685.05	00:00:01:09		Saccade
6431899076	SMP	1	574.08	685.84	00:00:01:10		Saccade
6431932738	SMP	1	573.63	685.09	00:00:01:11		Saccade
6431965836	SMP	1	573.50	681.68	00:00:01:12		Fixation
6431998850	SMP	1	571.26	681.46	00:00:01:12		Fixation
6432032108	SMP	1	570.15	681.67	00:00:01:13		Fixation
6432065481	SMP	1	567.19	681.54	00:00:01:14		Fixation
6432099675	SMP	1	565.26	683.01	00:00:01:15		Fixation
6432132216	SMP	1	563.88	683.93	00:00:01:15		Fixation
6432165100	SMP	1	562.30	684.60	00:00:01:16		Fixation
6432199626	SMP	1	561.91	688.39	00:00:01:17		Saccade
6432232030	SMP	1	585.10	695.38	00:00:01:18		Saccade
6432264947	SMP	1	588.02	694.21	00:00:01:18		Fixation
6432298781	SMP	1	587.41	694.65	00:00:01:19		Fixation
6432331476	SMP	1	588.01	693.68	00:00:01:20		Fixation
6432364939	SMP	1	588.69	693.17	00:00:01:21		Fixation
6432401084	SMP	1	588.48	691.12	00:00:01:22		Fixation
6432432857	SMP	1	588.68	690.37	00:00:01:23		Fixation
6432466104	SMP	1	587.81	689.12	00:00:01:23		Fixation
6432498076	SMP	1	585.41	687.91	00:00:02:00		Saccade
6432531531	SMP	1	584.87	685.83	00:00:02:01		Saccade
6432597644	SMP	1	563.34	681.59	00:00:02:03		Saccade
6432630966	SMP	1	562.65	681.24	00:00:02:03		Fixation
6432664595	SMP	1	562.04	680.41	00:00:02:04		Fixation
6432697504	SMP	1	562.59	679.16	00:00:02:05		Fixation
6432730720	SMP	1	562.96	678.24	00:00:02:05		Fixation
6432765080	SMP	1	556.34	676.11	00:00:02:07		Saccade
6432797373	SMP	1	537.21	673.75	00:00:02:08		Saccade
6432831066	SMP	1	536.92	672.97	00:00:02:08		Fixation
6432864442	SMP	1	536.10	670.91	00:00:02:09		Fixation
6432898118	SMP	1	536.45	670.32	00:00:02:10		Fixation
6432931172	SMP	1	535.28	672.36	00:00:02:11		Fixation
6432964290	SMP	1	533.65	671.64	00:00:02:11		Saccade
6432997350	SMP	1	561.63	676.69	00:00:02:12		Saccade
6433030668	SMP	1	561.25	675.32	00:00:02:13		Fixation
6433063947	SMP	1	561.51	673.88	00:00:02:14		Fixation
6433096979	SMP	1	561.32	672.96	00:00:02:14		Fixation
6433130424	SMP	1	560.63	671.37	00:00:02:15		Fixation
6433163331	SMP	1	560.01	669.29	00:00:02:15		Saccade
6433196778	SMP	1	566.39	682.32	00:00:02:17		Saccade
6433231120	SMP	1	683.60	896.86	00:00:02:17		Saccade
6433267752	SMP	1	687.95	949.28	00:00:02:19		Saccade
6433330106	SMP	1	687.14	934.74	00:00:02:20		Fixation
6433364541	SMP	1	685.56	931.44	00:00:02:21		Fixation
6433397151	SMP	1	684.94	926.75	00:00:02:22		Fixation
6433429534	SMP	1	685.12	922.95	00:00:02:23		Fixation
6433462978	SMP	1	658.52	986.83	00:00:02:23		Fixation
6433496296	SMP	1	617.10	1073.95	00:00:03:00		-
6433529376	SMP	1	617.20	1064.68	00:00:03:01		-
6433562877	SMP	1	617.19	1059.12	00:00:03:02		-
6433596454	SMP	1	617.96	1052.56	00:00:03:03		-
6433629382	SMP	1	619.27	1046.68	00:00:03:03		-
6433662462	SMP	1	622.97	1043.30	00:00:03:04		-
6433697020	SMP	1	625.05	1040.42	00:00:03:05		-
6433729114	SMP	1	633.97	1046.66	00:00:03:06		-
6433762674	SMP	1	637.96	1046.27	00:00:03:07		-
6433797708	SMP	1	639.25	1048.35	00:00:03:07		-
6433829218	SMP	1	620.62	1048.50	00:00:03:08		-
6433862474	SMP	1	546.72	1034.23	00:00:03:09		-
6433896370	SMP	1	552.47	1033.00	00:00:03:10		-
6433929111	SMP	1	556.48	1032.20	00:00:03:10		-
6433962183	SMP	1	561.84	1028.45	00:00:03:11		-
6433995225	SMP	1	528.65	1041.17	00:00:03:11		-
6434029123	SMP	1	406.24	1073.54	00:00:03:13		-
6434061987	SMP	1	425.15	1070.45	00:00:03:14		-
6434095594	SMP	1	430.14	1063.60	00:00:03:15		-
6434130371	SMP	1	435.93	1059.08	00:00:03:15		-
6434195296	SMP	1	446.38	1051.01	00:00:03:17		-
6434228843	SMP	1	451.82	1049.75	00:00:03:18		-
6434261806	SMP	1	458.25	1048.26	00:00:03:18		-
6434294990	SMP	1	448.01	1054.47	00:00:03:19		-
6434328535	SMP	1	450.78	1056.35	00:00:03:20		-
6434361412	SMP	1	456.73	1054.66	00:00:03:21		-
6434395377	SMP	1	462.18	1053.28	00:00:03:22		-
6434429272	SMP	1	466.21	1055.31	00:00:03:23		-
6434461280	SMP	1	472.32	1058.62	00:00:03:23		-
6434494379	SMP	1	478.09	1063.58	00:00:04:00		-
6434527616	SMP	1	480.90	1066.65	00:00:04:01		-
6434561094	SMP	1	482.30	1069.77	00:00:04:02		-
6434594556	SMP	1	481.79	1071.40	00:00:04:03		-
6434627834	SMP	1	469.27	1069.35	00:00:04:03		-
6434660762	SMP	1	472.03	1069.42	00:00:04:04		-
6434694211	SMP	1	478.16	1071.87	00:00:04:05		-
6434728019	SMP	1	483.70	1075.52	00:00:04:06		-
6434761109	SMP	1	491.09	1080.44	00:00:04:06		-
6434794201	SMP	1	495.33	1083.87	00:00:04:07		-
6434827077	SMP	1	496.40	1087.39	00:00:04:07		-
6434860998	SMP	1	502.69	1085.62	00:00:04:09		Blink
6434894166	SMP	1	511.70	1087.24	00:00:04:10		Blink
6434929145	SMP	1	524.36	1090.53	00:00:04:10		Blink
6434960308	SMP	1	540.74	1099.43	00:00:04:11		Blink
6434993553	SMP	1	574.31	772.23	00:00:04:12		Blink
6435026975	SMP	1	0.00	0.00	00:00:04:13		Blink
6435093529	SMP	1	797.44	613.30	00:00:04:15		Blink
6435126793	SMP	1	793.51	595.47	00:00:04:15		Blink
6435160181	SMP	1	797.08	599.34	00:00:04:16		Blink
6435193917	SMP	1	797.91	601.92	00:00:04:17		Fixation
6435226940	SMP	1	799.36	606.17	00:00:04:18		Fixation
6435259825	SMP	1	799.78	610.58	00:00:04:19		Fixation
6435294190	SMP	1	799.13	611.92	00:00:04:19		Fixation
6435326700	SMP	1	801.26	617.20	00:00:04:20		Fixation
6435359974	SMP	1	802.24	621.69	00:00:04:21		Fixation
6435393053	SMP	1	801.60	627.70	00:00:04:22		Fixation
6435426515	SMP	1	801.30	635.69	00:00:04:23		Fixation
6435460712	SMP	1	803.36	642.03	00:00:04:23		Saccade
6435492742	SMP	1	952.74	623.11	00:00:05:00		Saccade
6435526222	SMP	1	943.75	644.51	00:00:05:01		Fixation
