## [BeGaze]
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26717
## Reversed:	none
## [Run]
## Description:	Run3
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
8321830348	SMP	1	588.18	576.01	00:00:00:01		Fixation
8321868710	SMP	1	588.26	581.46	00:00:00:02		Fixation
8321896986	SMP	1	586.24	571.33	00:00:00:02		Fixation
8321930580	SMP	1	603.64	570.02	00:00:00:03		Fixation
8321964002	SMP	1	602.77	568.16	00:00:00:04		Fixation
8321996789	SMP	1	602.36	568.69	00:00:00:05		Fixation
8322030716	SMP	1	604.11	565.20	00:00:00:06		Fixation
8322063067	SMP	1	603.80	571.52	00:00:00:06		Blink
8322096537	SMP	1	608.29	576.51	00:00:00:07		Blink
8322129677	SMP	1	608.79	576.15	00:00:00:08		Blink
8322162985	SMP	1	604.25	573.07	00:00:00:08		Blink
8322196292	SMP	1	655.78	2932.89	00:00:00:09		Blink
8322229787	SMP	1	1599.26	1590.75	00:00:00:10		Blink
8322263193	SMP	1	2623.66	1082.82	00:00:00:11		Blink
8322296337	SMP	1	588.28	3160.61	00:00:00:12		Blink
8322330141	SMP	1	655.36	581.18	00:00:00:13		Blink
8322363256	SMP	1	655.36	574.01	00:00:00:13		Blink
8322395918	SMP	1	652.20	566.04	00:00:00:14		Blink
8322429267	SMP	1	648.02	565.95	00:00:00:15		Blink
8322465058	SMP	1	646.76	568.29	00:00:00:16		Saccade
8322495997	SMP	1	646.00	575.99	00:00:00:17		Saccade
8322530265	SMP	1	640.59	575.33	00:00:00:17		Fixation
8322562253	SMP	1	638.67	572.78	00:00:00:18		Fixation
8322595730	SMP	1	646.21	585.56	00:00:00:19		Saccade
8322628923	SMP	1	716.98	574.02	00:00:00:20		Saccade
8322662259	SMP	1	716.15	573.73	00:00:00:21		Fixation
8322695482	SMP	1	714.74	573.60	00:00:00:22		Fixation
8322729090	SMP	1	714.81	569.78	00:00:00:22		Fixation
8322762127	SMP	1	714.80	574.29	00:00:00:23		Fixation
8322795695	SMP	1	714.23	574.33	00:00:01:00		Fixation
8322828892	SMP	1	712.83	576.17	00:00:01:01		Saccade
8322861739	SMP	1	757.55	576.84	00:00:01:01		Saccade
8322895101	SMP	1	783.26	576.78	00:00:01:02		Saccade
8322928338	SMP	1	783.56	578.75	00:00:01:03		Fixation
8322961700	SMP	1	782.34	577.72	00:00:01:04		Fixation
8322994913	SMP	1	781.98	577.49	00:00:01:04		Fixation
8323028332	SMP	1	782.06	576.80	00:00:01:05		Fixation
8323061833	SMP	1	781.79	577.59	00:00:01:06		Fixation
8323094893	SMP	1	780.96	577.91	00:00:01:07		Fixation
8323128399	SMP	1	780.11	578.61	00:00:01:08		Saccade
8323161958	SMP	1	834.15	579.83	00:00:01:09		Saccade
8323194449	SMP	1	839.71	578.61	00:00:01:09		Fixation
8323227850	SMP	1	840.10	577.64	00:00:01:10		Fixation
8323261269	SMP	1	839.62	578.56	00:00:01:11		Fixation
8323294240	SMP	1	839.44	577.52	00:00:01:12		Saccade
8323327972	SMP	1	838.79	577.12	00:00:01:13		Saccade
