## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	25711
## Reversed:	none
## [Run]
## Description:	Run3
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2196483186	SMP	1	872.09	683.12	00:00:00:00		Fixation
2196518622	SMP	1	871.40	681.50	00:00:00:00		Fixation
2196584351	SMP	1	870.47	680.44	00:00:00:02		Fixation
2196616601	SMP	1	871.59	679.99	00:00:00:03		Fixation
2196649832	SMP	1	870.07	679.54	00:00:00:03		Fixation
2196682657	SMP	1	869.83	677.89	00:00:00:04		Saccade
2196716098	SMP	1	869.87	694.49	00:00:00:05		Saccade
2196749258	SMP	1	870.50	691.87	00:00:00:06		Fixation
2196782629	SMP	1	871.03	689.52	00:00:00:06		Fixation
2196816125	SMP	1	871.67	692.27	00:00:00:08		Fixation
2196849321	SMP	1	871.67	691.84	00:00:00:08		Fixation
2196882445	SMP	1	870.50	689.66	00:00:00:09		Fixation
2196915688	SMP	1	869.68	689.13	00:00:00:10		Fixation
2196949036	SMP	1	869.79	689.91	00:00:00:10		Fixation
2196982118	SMP	1	870.36	692.20	00:00:00:11		Saccade
2197015592	SMP	1	868.22	705.16	00:00:00:12		Saccade
2197051839	SMP	1	869.01	705.48	00:00:00:13		Fixation
2197115827	SMP	1	869.72	706.14	00:00:00:14		Fixation
2197153087	SMP	1	869.87	706.03	00:00:00:16		Saccade
2197215108	SMP	1	870.33	743.13	00:00:00:17		Saccade
2197248953	SMP	1	870.32	742.78	00:00:00:18		Fixation
2197282680	SMP	1	870.39	744.05	00:00:00:19		Fixation
2197322140	SMP	1	869.93	743.39	00:00:00:20		Saccade
2197381875	SMP	1	854.14	609.29	00:00:00:21		Saccade
2197414782	SMP	1	854.43	563.07	00:00:00:22		Fixation
2197450428	SMP	1	852.96	559.81	00:00:00:23		Fixation
2197483219	SMP	1	854.24	559.41	00:00:00:23		Fixation
2197548260	SMP	1	855.46	555.72	00:00:01:01		Fixation
2197581834	SMP	1	856.02	558.97	00:00:01:02		Fixation
2197614575	SMP	1	856.07	558.33	00:00:01:03		Fixation
2197647828	SMP	1	855.47	559.41	00:00:01:04		Fixation
