## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26645
## Reversed:	none
## [Run]
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
148456007	SMP	1	559.52	478.59	00:00:00:00		Blink
148521834	SMP	1	570.15	625.74	00:00:00:01		Blink
148555327	SMP	1	579.06	688.75	00:00:00:03		Blink
148588506	SMP	1	578.91	691.66	00:00:00:03		Blink
148622235	SMP	1	581.74	696.78	00:00:00:04		Blink
148655228	SMP	1	581.83	704.58	00:00:00:05		Blink
148722072	SMP	1	597.23	701.10	00:00:00:06		Fixation
148755031	SMP	1	600.22	702.22	00:00:00:07		Fixation
148788106	SMP	1	602.71	701.54	00:00:00:08		Fixation
148821346	SMP	1	606.63	700.80	00:00:00:09		Blink
148854884	SMP	1	609.71	699.17	00:00:00:10		Blink
148888317	SMP	1	611.50	702.67	00:00:00:10		Blink
148921198	SMP	1	592.82	712.24	00:00:00:11		Blink
148954555	SMP	1	557.98	671.00	00:00:00:12		Blink
148987987	SMP	1	472.16	756.01	00:00:00:13		Blink
149020979	SMP	1	466.79	756.10	00:00:00:14		Blink
149054425	SMP	1	472.32	760.03	00:00:00:14		Blink
149087628	SMP	1	472.88	763.49	00:00:00:15		Blink
149121120	SMP	1	474.86	763.48	00:00:00:16		Fixation
149154116	SMP	1	471.49	765.32	00:00:00:17		Fixation
149187412	SMP	1	476.32	767.82	00:00:00:18		Fixation
149221193	SMP	1	477.41	770.67	00:00:00:18		Fixation
149253979	SMP	1	476.94	771.84	00:00:00:19		Fixation
149287362	SMP	1	478.87	770.08	00:00:00:20		Fixation
149321084	SMP	1	480.48	768.58	00:00:00:21		Blink
149353793	SMP	1	483.21	767.73	00:00:00:21		Blink
149387440	SMP	1	484.76	762.74	00:00:00:23		Blink
149420589	SMP	1	499.20	657.71	00:00:00:23		Blink
149453681	SMP	1	0.00	0.00	00:00:01:00		Blink
149486939	SMP	1	520.16	454.47	00:00:01:01		Blink
149520496	SMP	1	583.91	446.27	00:00:01:02		Blink
149553472	SMP	1	529.38	497.61	00:00:01:02		Blink
149586903	SMP	1	539.31	572.92	00:00:01:03		Blink
149620532	SMP	1	568.95	637.10	00:00:01:04		Blink
149653453	SMP	1	569.50	642.87	00:00:01:05		Saccade
149686662	SMP	1	563.83	646.26	00:00:01:05		Saccade
149719889	SMP	1	565.37	650.59	00:00:01:06		Blink
149753084	SMP	1	632.71	683.33	00:00:01:08		Blink
149786918	SMP	1	646.73	696.93	00:00:01:08		Blink
149820186	SMP	1	645.77	695.70	00:00:01:08		Fixation
149852772	SMP	1	647.37	695.04	00:00:01:09		Fixation
149886406	SMP	1	645.68	693.10	00:00:01:10		Blink
149920244	SMP	1	644.72	695.48	00:00:01:11		Blink
149952733	SMP	1	645.48	691.78	00:00:01:12		Blink
149987007	SMP	1	623.04	705.46	00:00:01:13		Blink
150020114	SMP	1	623.10	705.46	00:00:01:13		Blink
