## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26756
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
4310897538	SMP	1	522.32	688.23	00:00:00:00		Saccade
4310929138	SMP	1	525.41	699.44	00:00:00:01		Saccade
4310962540	SMP	1	524.80	692.58	00:00:00:02		Saccade
4310998544	SMP	1	541.06	701.43	00:00:00:03		Fixation
4311062539	SMP	1	573.70	705.39	00:00:00:04		Fixation
4311095641	SMP	1	574.46	703.75	00:00:00:05		Fixation
4311129343	SMP	1	574.20	705.59	00:00:00:06		Fixation
4311162169	SMP	1	573.28	705.05	00:00:00:07		Fixation
4311195341	SMP	1	574.41	706.65	00:00:00:07		Fixation
4311228736	SMP	1	574.43	705.45	00:00:00:08		Fixation
4311262461	SMP	1	574.91	701.78	00:00:00:09		Fixation
4311295281	SMP	1	576.24	701.22	00:00:00:10		Fixation
4311328963	SMP	1	575.77	703.23	00:00:00:11		Saccade
4311361882	SMP	1	514.34	701.81	00:00:00:11		Saccade
4311395159	SMP	1	510.60	701.66	00:00:00:12		Fixation
4311428102	SMP	1	512.65	700.14	00:00:00:13		Fixation
4311463475	SMP	1	512.59	700.23	00:00:00:14		Fixation
4311494968	SMP	1	512.72	696.70	00:00:00:14		Fixation
4311528507	SMP	1	513.18	697.77	00:00:00:15		Fixation
4311561718	SMP	1	513.25	697.02	00:00:00:16		Fixation
4311628049	SMP	1	491.95	701.60	00:00:00:18		Saccade
4311662060	SMP	1	478.01	699.12	00:00:00:19		Saccade
4311694803	SMP	1	478.33	696.36	00:00:00:20		Fixation
4311728170	SMP	1	474.32	691.72	00:00:00:20		Fixation
4311760957	SMP	1	476.32	691.35	00:00:00:21		Fixation
4311794900	SMP	1	470.37	688.18	00:00:00:22		Saccade
4311827626	SMP	1	460.82	696.12	00:00:00:23		Saccade
4311861459	SMP	1	460.94	691.40	00:00:00:23		Saccade
4311894272	SMP	1	460.81	683.99	00:00:01:00		Fixation
4311927632	SMP	1	459.19	681.85	00:00:01:01		Fixation
4311960647	SMP	1	458.95	684.00	00:00:01:02		Fixation
4311994020	SMP	1	456.52	684.71	00:00:01:03		Saccade
4312027486	SMP	1	456.37	674.66	00:00:01:04		Saccade
4312060501	SMP	1	456.15	673.11	00:00:01:04		Saccade
4312093824	SMP	1	459.34	669.99	00:00:01:05		Blink
4312127207	SMP	1	457.22	670.32	00:00:01:06		Blink
4312160508	SMP	1	456.45	669.69	00:00:01:07		Blink
4312193730	SMP	1	491.19	677.00	00:00:01:07		Blink
4312226734	SMP	1	699.60	758.97	00:00:01:08		Blink
4312260219	SMP	1	744.53	767.24	00:00:01:08		Blink
4312293504	SMP	1	743.25	751.06	00:00:01:10		Blink
4312327108	SMP	1	736.68	752.57	00:00:01:10		Blink
4312360031	SMP	1	737.13	749.69	00:00:01:11		Blink
4312394049	SMP	1	736.53	740.58	00:00:01:12		Fixation
4312426574	SMP	1	734.37	740.73	00:00:01:13		Fixation
4312460026	SMP	1	775.88	754.26	00:00:01:14		Fixation
4312494243	SMP	1	818.53	745.82	00:00:01:15		Fixation
4312527465	SMP	1	800.77	757.01	00:00:01:16		Fixation
4312560296	SMP	1	795.91	764.61	00:00:01:16		Fixation
4312595006	SMP	1	799.48	755.80	00:00:01:17		Fixation
4312626267	SMP	1	802.44	752.25	00:00:01:18		Saccade
4312692936	SMP	1	585.34	755.94	00:00:01:19		Saccade
4312726119	SMP	1	587.89	752.29	00:00:01:20		Fixation
4312759541	SMP	1	585.01	748.77	00:00:01:21		Fixation
4312793104	SMP	1	589.32	755.45	00:00:01:22		Fixation
4312825876	SMP	1	591.25	758.29	00:00:01:22		Fixation
4312859203	SMP	1	590.38	752.73	00:00:02:00		Fixation
4312892897	SMP	1	593.78	755.43	00:00:02:00		Fixation
4312925563	SMP	1	606.01	764.92	00:00:02:01		Saccade
4312959511	SMP	1	675.64	761.39	00:00:02:02		Saccade
4312992273	SMP	1	674.41	762.16	00:00:02:03		Fixation
4313025439	SMP	1	674.27	762.81	00:00:02:03		Fixation
4313058775	SMP	1	674.55	755.56	00:00:02:04		Fixation
4313092309	SMP	1	675.48	757.33	00:00:02:04		Fixation
4313125264	SMP	1	676.46	758.25	00:00:02:05		Fixation
4313161848	SMP	1	671.88	760.90	00:00:02:06		Saccade
4313225218	SMP	1	523.17	753.86	00:00:02:08		Saccade
4313258941	SMP	1	528.53	751.07	00:00:02:09		Fixation
4313291769	SMP	1	526.76	756.38	00:00:02:10		Fixation
4313325417	SMP	1	526.10	750.81	00:00:02:11		Fixation
4313359226	SMP	1	525.65	757.63	00:00:02:12		Fixation
4313392202	SMP	1	526.01	754.35	00:00:02:12		Fixation
4313424845	SMP	1	527.03	756.53	00:00:02:13		Saccade
4313459017	SMP	1	507.87	735.38	00:00:02:14		Saccade
4313491332	SMP	1	510.06	731.54	00:00:02:15		Fixation
