## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	25886
## Reversed:	none
## [Run]
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
3612544738	SMP	1	469.66	625.30	00:00:00:00		Fixation
3612577920	SMP	1	472.13	625.84	00:00:00:00		Fixation
3612611704	SMP	1	473.43	625.60	00:00:00:01		Fixation
3612644525	SMP	1	475.35	626.59	00:00:00:02		Fixation
3612710722	SMP	1	476.16	628.32	00:00:00:04		Fixation
3612777391	SMP	1	476.84	630.80	00:00:00:04		Fixation
3612810705	SMP	1	477.37	630.59	00:00:00:05		Fixation
3612859203	SMP	1	479.45	630.89	00:00:00:07		Fixation
3612877252	SMP	1	479.97	631.28	00:00:00:07		Fixation
3612910962	SMP	1	480.55	631.12	00:00:00:08		Fixation
3612947859	SMP	1	480.09	630.65	00:00:00:09		Fixation
3613010924	SMP	1	480.47	631.13	00:00:00:11		Fixation
3613043859	SMP	1	481.10	630.84	00:00:00:12		Fixation
3613077113	SMP	1	483.69	632.08	00:00:00:12		Fixation
3613111837	SMP	1	485.18	634.12	00:00:00:13		Fixation
3613143732	SMP	1	486.04	637.12	00:00:00:14		Fixation
3613209994	SMP	1	489.42	646.98	00:00:00:15		Fixation
3613243394	SMP	1	490.89	651.45	00:00:00:16		Fixation
3613277666	SMP	1	488.78	661.74	00:00:00:17		Saccade
3613309932	SMP	1	392.28	708.68	00:00:00:18		Saccade
3613344692	SMP	1	379.42	722.41	00:00:00:19		Fixation
3613377222	SMP	1	380.08	724.51	00:00:00:20		Fixation
3613409819	SMP	1	383.18	726.42	00:00:00:20		Fixation
3613443152	SMP	1	384.48	729.33	00:00:00:21		Fixation
3613476673	SMP	1	386.30	732.31	00:00:00:22		Fixation
3613510828	SMP	1	387.69	731.19	00:00:00:23		Fixation
3613544310	SMP	1	426.88	710.32	00:00:01:00		Saccade
3613579280	SMP	1	534.02	642.19	00:00:01:00		Saccade
3613610117	SMP	1	531.36	639.93	00:00:01:00		Fixation
3613642679	SMP	1	529.19	638.91	00:00:01:01		Fixation
3613676471	SMP	1	525.84	637.13	00:00:01:03		Fixation
3613709264	SMP	1	523.47	635.69	00:00:01:03		Fixation
3613743372	SMP	1	543.79	650.07	00:00:01:04		Saccade
3613776189	SMP	1	574.87	672.18	00:00:01:05		Saccade
3613809443	SMP	1	572.86	672.46	00:00:01:06		Fixation
3613842804	SMP	1	571.28	674.54	00:00:01:07		Fixation
3613876352	SMP	1	569.62	676.31	00:00:01:08		Fixation
3613942066	SMP	1	571.70	679.07	00:00:01:09		Fixation
3613975174	SMP	1	573.63	679.97	00:00:01:10		Fixation
3614008910	SMP	1	575.11	678.91	00:00:01:11		Fixation
3614042430	SMP	1	576.73	679.50	00:00:01:11		Fixation
3614075355	SMP	1	577.59	680.66	00:00:01:12		Fixation
3614109442	SMP	1	576.87	680.27	00:00:01:13		Saccade
3614142776	SMP	1	451.42	704.15	00:00:01:14		Saccade
3614175123	SMP	1	413.61	711.62	00:00:01:15		Fixation
3614208334	SMP	1	418.24	708.14	00:00:01:15		Fixation
3614241536	SMP	1	421.65	704.75	00:00:01:16		Fixation
3614274695	SMP	1	424.38	701.82	00:00:01:17		Fixation
3614307979	SMP	1	429.63	699.12	00:00:01:18		Fixation
3614341625	SMP	1	434.23	697.00	00:00:01:19		Saccade
3614375219	SMP	1	439.86	692.88	00:00:01:19		Saccade
3614408196	SMP	1	442.23	691.42	00:00:01:20		Fixation
3614441756	SMP	1	444.94	688.11	00:00:01:20		Fixation
3614474620	SMP	1	443.73	686.13	00:00:01:21		Fixation
3614508476	SMP	1	441.12	684.43	00:00:01:23		Fixation
3614542383	SMP	1	437.61	681.80	00:00:01:23		Fixation
3614574840	SMP	1	432.49	676.55	00:00:02:00		Fixation
3614608015	SMP	1	427.69	672.41	00:00:02:01		Fixation
3614641658	SMP	1	425.52	668.80	00:00:02:02		Blink
3614675795	SMP	1	426.30	662.23	00:00:02:03		Blink
3614709473	SMP	1	430.29	655.38	00:00:02:04		Blink
3614741450	SMP	1	556.86	675.83	00:00:02:04		Blink
3614774714	SMP	1	579.95	482.04	00:00:02:05		Blink
3614807346	SMP	1	634.10	389.19	00:00:02:06		Blink
3614840606	SMP	1	777.11	646.98	00:00:02:07		Blink
3614874015	SMP	1	766.51	626.96	00:00:02:07		Blink
3614907064	SMP	1	759.55	622.69	00:00:02:08		Blink
3614940517	SMP	1	754.45	618.52	00:00:02:09		Blink
3614973720	SMP	1	748.74	615.39	00:00:02:10		Fixation
3615007432	SMP	1	745.10	614.46	00:00:02:11		Fixation
3615040574	SMP	1	743.36	610.98	00:00:02:12		Fixation
3615073613	SMP	1	740.52	610.73	00:00:02:12		Fixation
3615107031	SMP	1	570.64	640.57	00:00:02:13		Saccade
3615140111	SMP	1	379.80	654.97	00:00:02:14		Saccade
3615173330	SMP	1	396.98	648.98	00:00:02:15		Fixation
3615206963	SMP	1	400.13	644.51	00:00:02:15		Fixation
3615240392	SMP	1	401.12	642.59	00:00:02:16		Blink
3615273091	SMP	1	401.23	639.05	00:00:02:16		Blink
3615307327	SMP	1	402.14	638.39	00:00:02:17		Blink
3615340013	SMP	1	422.09	645.09	00:00:02:19		Blink
3615373641	SMP	1	516.80	666.81	00:00:02:19		Blink
3615406696	SMP	1	630.54	679.15	00:00:02:20		Blink
3615439698	SMP	1	625.91	676.59	00:00:02:21		Blink
3615473168	SMP	1	621.83	672.63	00:00:02:22		Blink
3615505988	SMP	1	614.83	670.59	00:00:02:22		Blink
