## [BeGaze]
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26799
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2565975850	SMP	1	480.78	663.54	00:00:00:00		-
2566040223	SMP	1	484.41	666.41	00:00:00:02		Fixation
2566077106	SMP	1	485.06	664.55	00:00:00:03		Fixation
2566106716	SMP	1	483.88	665.92	00:00:00:04		Fixation
2566140157	SMP	1	484.85	663.21	00:00:00:04		Fixation
2566173124	SMP	1	485.50	664.32	00:00:00:05		Saccade
2566206596	SMP	1	510.22	664.15	00:00:00:06		Saccade
2566240325	SMP	1	529.48	649.11	00:00:00:07		Fixation
2566273800	SMP	1	528.29	649.33	00:00:00:08		Fixation
2566306430	SMP	1	525.98	648.44	00:00:00:08		Fixation
2566340430	SMP	1	523.78	645.94	00:00:00:09		Fixation
2566374012	SMP	1	525.30	646.89	00:00:00:10		Fixation
2566406607	SMP	1	523.30	641.55	00:00:00:10		Fixation
2566439727	SMP	1	520.31	636.13	00:00:00:11		Fixation
2566473496	SMP	1	523.15	636.09	00:00:00:12		Fixation
2566506049	SMP	1	519.08	632.05	00:00:00:13		Fixation
2566539922	SMP	1	551.54	638.02	00:00:00:14		Blink
2566573360	SMP	1	780.77	698.93	00:00:00:15		Blink
2566606105	SMP	1	795.84	694.17	00:00:00:16		Blink
2566639335	SMP	1	804.66	695.94	00:00:00:16		Blink
2566672436	SMP	1	0.00	0.00	00:00:00:17		Blink
2566705873	SMP	1	0.00	0.00	00:00:00:18		Blink
2566740953	SMP	1	-1692.40	2517.20	00:00:00:19		Blink
2566772224	SMP	1	777.46	699.65	00:00:00:19		Blink
2566805972	SMP	1	759.02	660.11	00:00:00:20		Blink
2566844366	SMP	1	782.57	664.52	00:00:00:21		Blink
2566872708	SMP	1	769.24	682.38	00:00:00:22		Blink
2566905352	SMP	1	0.00	0.00	00:00:00:23		Blink
2566938618	SMP	1	-492.86	1556.66	00:00:01:00		Blink
2566971954	SMP	1	874.08	595.55	00:00:01:00		Blink
2567005163	SMP	1	806.27	595.13	00:00:01:01		Blink
2567038801	SMP	1	827.44	594.54	00:00:01:02		Blink
2567072231	SMP	1	797.93	567.78	00:00:01:03		Blink
2567105403	SMP	1	787.41	569.13	00:00:01:04		Blink
2567138197	SMP	1	773.97	568.34	00:00:01:04		Fixation
2567171831	SMP	1	778.08	572.64	00:00:01:05		Fixation
2567205017	SMP	1	755.86	586.79	00:00:01:06		Fixation
2567238030	SMP	1	700.70	625.18	00:00:01:06		Fixation
2567271359	SMP	1	703.16	624.45	00:00:01:07		Blink
2567304747	SMP	1	715.70	624.61	00:00:01:08		Blink
2567338468	SMP	1	714.02	621.80	00:00:01:09		Blink
2567371723	SMP	1	719.09	637.28	00:00:01:10		Blink
2567405806	SMP	1	693.74	1345.93	00:00:01:11		Blink
2567438453	SMP	1	757.70	1450.09	00:00:01:11		Blink
2567471313	SMP	1	757.70	1450.09	00:00:01:12		Blink
2567504419	SMP	1	748.97	630.33	00:00:01:13		Blink
2567538302	SMP	1	730.86	625.10	00:00:01:14		Blink
2567570966	SMP	1	732.20	624.66	00:00:01:15		Blink
2567604121	SMP	1	776.31	659.40	00:00:01:15		Blink
2567637667	SMP	1	0.00	0.00	00:00:01:16		Blink
2567671186	SMP	1	1332.12	1633.02	00:00:01:17		Blink
2567703975	SMP	1	0.00	0.00	00:00:01:18		Blink
2567737274	SMP	1	547.70	660.05	00:00:01:19		Blink
2567770928	SMP	1	531.41	624.75	00:00:01:20		Blink
2567803906	SMP	1	530.39	626.32	00:00:01:20		Blink
2567836908	SMP	1	512.81	608.78	00:00:01:21		Blink
2567870228	SMP	1	531.47	614.92	00:00:01:22		Fixation
2567903616	SMP	1	522.03	627.27	00:00:01:23		Fixation
