## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26515
## Reversed:	none
## [Run]
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2321124030	SMP	1	783.62	430.76	00:00:00:01		Saccade
2321190497	SMP	1	801.69	440.54	00:00:00:02		Saccade
2321223845	SMP	1	797.99	440.79	00:00:00:04		Blink
2321257196	SMP	1	796.60	441.18	00:00:00:04		Blink
2321323715	SMP	1	800.93	453.79	00:00:00:06		Blink
2321357171	SMP	1	0.00	0.00	00:00:00:07		Blink
2321390077	SMP	1	816.78	878.98	00:00:00:07		Blink
2321423346	SMP	1	796.35	469.19	00:00:00:08		Blink
2321457147	SMP	1	802.75	446.82	00:00:00:09		Blink
2321490004	SMP	1	804.15	459.62	00:00:00:10		Blink
2321523718	SMP	1	802.69	461.40	00:00:00:11		Blink
2321556740	SMP	1	801.53	461.02	00:00:00:11		Blink
2321589510	SMP	1	800.15	463.86	00:00:00:12		Fixation
2321623133	SMP	1	800.12	464.51	00:00:00:13		Fixation
2321656797	SMP	1	797.07	463.73	00:00:00:14		Fixation
2321689528	SMP	1	793.98	465.13	00:00:00:14		Fixation
2321722697	SMP	1	789.41	465.14	00:00:00:15		Fixation
2321760057	SMP	1	783.49	462.64	00:00:00:16		Saccade
2321790239	SMP	1	782.68	448.52	00:00:00:17		Saccade
2321822835	SMP	1	779.01	455.00	00:00:00:17		Fixation
2321856551	SMP	1	772.67	457.95	00:00:00:18		Fixation
2321889391	SMP	1	770.49	461.22	00:00:00:19		Fixation
2321922746	SMP	1	769.31	468.84	00:00:00:20		Saccade
2321956258	SMP	1	760.45	473.25	00:00:00:21		Saccade
2321989176	SMP	1	752.84	478.95	00:00:00:21		Saccade
2322055985	SMP	1	760.15	513.41	00:00:00:23		Fixation
2322089142	SMP	1	763.91	525.61	00:00:01:00		Fixation
2322122956	SMP	1	763.38	527.92	00:00:01:01		Fixation
2322155608	SMP	1	758.28	528.69	00:00:01:02		Fixation
2322189005	SMP	1	748.25	525.06	00:00:01:03		Fixation
2322255438	SMP	1	739.01	504.67	00:00:01:04		Fixation
2322288653	SMP	1	738.14	498.98	00:00:01:05		Fixation
2322321631	SMP	1	738.53	509.81	00:00:01:06		Fixation
2322354993	SMP	1	743.54	513.89	00:00:01:07		Fixation
2322388716	SMP	1	748.19	518.30	00:00:01:07		Fixation
2322421928	SMP	1	746.09	524.84	00:00:01:08		Fixation
2322454859	SMP	1	742.82	530.00	00:00:01:09		Fixation
2322488572	SMP	1	744.18	531.51	00:00:01:10		Fixation
2322521484	SMP	1	740.01	531.63	00:00:01:10		Saccade
2322554662	SMP	1	731.57	532.81	00:00:01:11		Saccade
2322588229	SMP	1	729.30	530.77	00:00:01:12		Fixation
2322623612	SMP	1	728.36	528.90	00:00:01:12		Fixation
2322687997	SMP	1	731.02	522.67	00:00:01:14		Fixation
2322722011	SMP	1	729.75	521.82	00:00:01:15		Saccade
2322788181	SMP	1	551.20	480.75	00:00:01:17		Saccade
2322820950	SMP	1	484.75	487.35	00:00:01:17		Fixation
2322854626	SMP	1	492.49	484.80	00:00:01:18		Fixation
2322887714	SMP	1	493.82	487.78	00:00:01:19		Fixation
2322920905	SMP	1	495.75	486.29	00:00:01:20		Blink
2322954669	SMP	1	495.20	492.74	00:00:01:21		Blink
2322987854	SMP	1	480.70	518.73	00:00:01:22		Blink
2323020952	SMP	1	415.79	781.09	00:00:01:22		Blink
2323054026	SMP	1	-444.39	1207.03	00:00:01:23		Blink
2323087192	SMP	1	-474.69	1222.78	00:00:02:00		Blink
2323120531	SMP	1	-463.59	1245.56	00:00:02:01		Blink
2323153594	SMP	1	-416.45	1279.71	00:00:02:01		Blink
2323187263	SMP	1	471.28	759.93	00:00:02:02		Blink
2323220583	SMP	1	476.71	751.84	00:00:02:03		Blink
2323254252	SMP	1	481.62	726.13	00:00:02:04		Blink
2323287454	SMP	1	611.61	1049.03	00:00:02:05		Blink
2323319987	SMP	1	379.42	835.31	00:00:02:05		Blink
2323386585	SMP	1	398.82	808.57	00:00:02:07		Saccade
2323419944	SMP	1	417.95	791.41	00:00:02:08		Saccade
2323453185	SMP	1	437.21	779.57	00:00:02:09		Saccade
2323486384	SMP	1	452.11	769.84	00:00:02:09		Saccade
2323519668	SMP	1	528.87	597.93	00:00:02:10		Saccade
2323553088	SMP	1	561.57	531.70	00:00:02:11		Saccade
2323586719	SMP	1	560.23	538.49	00:00:02:12		Fixation
2323620299	SMP	1	558.50	543.24	00:00:02:13		Fixation
2323653081	SMP	1	559.10	547.98	00:00:02:14		Fixation
2323686070	SMP	1	556.82	553.10	00:00:02:14		Fixation
2323719692	SMP	1	557.45	555.68	00:00:02:15		Saccade
2323753008	SMP	1	619.55	477.90	00:00:02:16		Saccade
2323785981	SMP	1	622.67	477.94	00:00:02:17		Fixation
2323819238	SMP	1	623.09	478.72	00:00:02:18		Fixation
2323852529	SMP	1	621.18	477.93	00:00:02:18		Fixation
2323885936	SMP	1	618.20	481.11	00:00:02:19		Saccade
2323918969	SMP	1	674.62	495.43	00:00:02:20		Saccade
2323952312	SMP	1	919.60	518.43	00:00:02:21		Saccade
2323985637	SMP	1	910.45	517.60	00:00:02:21		Saccade
2324019450	SMP	1	901.03	516.59	00:00:02:22		Fixation
2324052170	SMP	1	893.60	514.55	00:00:02:23		Fixation
2324086856	SMP	1	887.91	511.28	00:00:03:00		Fixation
2324118504	SMP	1	883.15	508.85	00:00:03:01		Fixation
2324152252	SMP	1	879.12	507.94	00:00:03:02		Fixation
2324185508	SMP	1	876.07	503.73	00:00:03:02		Fixation
2324218410	SMP	1	873.09	502.70	00:00:03:03		Fixation
2324251968	SMP	1	868.33	524.82	00:00:03:04		Saccade
2324286565	SMP	1	864.68	600.06	00:00:03:05		Saccade
2324323719	SMP	1	870.47	596.69	00:00:03:05		Fixation
2324385184	SMP	1	866.63	596.94	00:00:03:07		Fixation
2324451834	SMP	1	862.18	609.16	00:00:03:08		Fixation
2324484703	SMP	1	857.27	658.03	00:00:03:10		Blink
2324518490	SMP	1	855.99	655.08	00:00:03:10		Blink
2324552429	SMP	1	857.16	653.65	00:00:03:11		Blink
2324584521	SMP	1	854.71	652.42	00:00:03:12		Blink
2324619914	SMP	1	852.79	651.33	00:00:03:13		Blink
2324651716	SMP	1	875.61	653.15	00:00:03:14		Blink
2324684769	SMP	1	1019.49	602.39	00:00:03:14		Blink
2324718859	SMP	1	980.46	610.39	00:00:03:15		Blink
2324750889	SMP	1	955.87	609.72	00:00:03:16		Blink
