## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	25553
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
4614188223	SMP	1	659.88	632.03	00:00:00:02		-
4614205751	SMP	1	661.06	634.78	00:00:00:02		-
4614245786	SMP	1	661.75	637.09	00:00:00:03		Saccade
4614305649	SMP	1	665.48	671.10	00:00:00:05		Saccade
4614340060	SMP	1	663.30	672.34	00:00:00:06		Fixation
4614372791	SMP	1	659.62	670.45	00:00:00:07		Fixation
4614407049	SMP	1	655.76	668.76	00:00:00:08		Saccade
4614472738	SMP	1	661.62	718.86	00:00:00:10		Saccade
4614505609	SMP	1	659.39	716.81	00:00:00:10		Saccade
4614538971	SMP	1	657.96	714.35	00:00:00:11		Fixation
4614571896	SMP	1	656.76	712.41	00:00:00:12		Fixation
4614605571	SMP	1	656.99	710.78	00:00:00:13		Fixation
4614639700	SMP	1	656.91	709.38	00:00:00:13		Fixation
4614671763	SMP	1	657.16	706.66	00:00:00:14		Saccade
4614705224	SMP	1	657.99	731.88	00:00:00:15		Saccade
4614738705	SMP	1	659.21	743.82	00:00:00:16		Saccade
4614771567	SMP	1	656.82	739.44	00:00:00:17		Fixation
4614804703	SMP	1	656.67	741.22	00:00:00:17		Fixation
4614838015	SMP	1	655.63	740.75	00:00:00:18		Fixation
4614871509	SMP	1	655.93	740.81	00:00:00:18		Fixation
4614904562	SMP	1	656.36	741.90	00:00:00:20		Fixation
4614937880	SMP	1	658.22	741.17	00:00:00:20		Fixation
4614971483	SMP	1	661.05	747.16	00:00:00:21		Saccade
4615004993	SMP	1	668.72	762.43	00:00:00:22		Saccade
