## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	25964
## Reversed:	none
## [Run]
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
535362390	SMP	1	613.67	623.52	00:00:00:00		Fixation
535420548	SMP	1	614.51	625.23	00:00:00:01		Fixation
535455479	SMP	1	614.82	624.88	00:00:00:02		Fixation
535520090	SMP	1	614.15	624.24	00:00:00:04		Blink
535554111	SMP	1	613.27	622.66	00:00:00:05		Blink
535586870	SMP	1	615.08	621.53	00:00:00:05		Blink
535619849	SMP	1	592.28	771.44	00:00:00:06		Blink
535686995	SMP	1	1466.15	924.92	00:00:00:07		Blink
535719692	SMP	1	477.22	618.47	00:00:00:07		Blink
535753300	SMP	1	464.81	739.41	00:00:00:09		Blink
535786816	SMP	1	462.16	724.02	00:00:00:10		Blink
535819594	SMP	1	462.07	728.11	00:00:00:11		Blink
535854852	SMP	1	459.87	731.90	00:00:00:12		Blink
535886192	SMP	1	458.94	731.53	00:00:00:12		Saccade
535919498	SMP	1	461.15	742.13	00:00:00:13		Saccade
535985933	SMP	1	466.42	755.37	00:00:00:15		Fixation
536020603	SMP	1	466.17	754.89	00:00:00:16		Fixation
536052488	SMP	1	467.12	755.08	00:00:00:17		Fixation
536087645	SMP	1	482.03	669.00	00:00:00:17		Saccade
536119356	SMP	1	503.56	575.87	00:00:00:18		Saccade
536152357	SMP	1	502.61	578.32	00:00:00:19		Fixation
536185626	SMP	1	501.49	576.26	00:00:00:20		Fixation
536218993	SMP	1	500.61	577.09	00:00:00:20		Fixation
536252084	SMP	1	501.17	578.92	00:00:00:21		Fixation
536285523	SMP	1	501.07	579.53	00:00:00:22		Fixation
536318834	SMP	1	501.07	579.03	00:00:00:23		Fixation
536352049	SMP	1	501.83	581.29	00:00:01:00		Fixation
536385436	SMP	1	502.50	579.22	00:00:01:01		Saccade
536418555	SMP	1	559.03	552.04	00:00:01:01		Saccade
536452249	SMP	1	559.13	549.21	00:00:01:02		Fixation
536485155	SMP	1	557.60	549.37	00:00:01:03		Fixation
536520208	SMP	1	557.36	549.55	00:00:01:04		Fixation
536552487	SMP	1	557.01	548.37	00:00:01:04		Fixation
536585098	SMP	1	559.94	545.10	00:00:01:05		Saccade
536618158	SMP	1	582.11	537.02	00:00:01:06		Saccade
536651626	SMP	1	581.85	538.66	00:00:01:07		Fixation
536685184	SMP	1	580.76	538.27	00:00:01:08		Fixation
536717958	SMP	1	580.05	538.63	00:00:01:08		Fixation
536751402	SMP	1	581.33	538.02	00:00:01:09		Fixation
536784460	SMP	1	588.76	539.87	00:00:01:10		Saccade
536818026	SMP	1	623.06	542.11	00:00:01:11		Saccade
536851907	SMP	1	621.57	542.63	00:00:01:12		Fixation
536885712	SMP	1	621.70	542.03	00:00:01:13		Fixation
536917959	SMP	1	621.42	541.77	00:00:01:13		Fixation
536950755	SMP	1	621.55	543.66	00:00:01:14		Fixation
536984705	SMP	1	622.04	544.18	00:00:01:15		Fixation
537017572	SMP	1	622.14	544.67	00:00:01:16		Fixation
537050845	SMP	1	576.10	550.64	00:00:01:16		Saccade
537084186	SMP	1	500.55	550.89	00:00:01:17		Saccade
537117345	SMP	1	500.56	550.14	00:00:01:18		Fixation
537151271	SMP	1	499.42	548.99	00:00:01:19		Fixation
537183948	SMP	1	499.55	546.96	00:00:01:20		Fixation
537218093	SMP	1	499.35	543.69	00:00:01:20		Fixation
537250662	SMP	1	498.19	544.19	00:00:01:21		Fixation
537283615	SMP	1	498.64	544.04	00:00:01:21		Saccade
537317270	SMP	1	490.58	546.70	00:00:01:23		Saccade
537350477	SMP	1	490.13	547.06	00:00:01:23		Fixation
537383611	SMP	1	490.59	546.44	00:00:02:00		Fixation
537417017	SMP	1	490.50	545.63	00:00:02:01		Fixation
537450086	SMP	1	489.53	545.68	00:00:02:02		Fixation
537483415	SMP	1	489.88	544.77	00:00:02:03		Fixation
537517217	SMP	1	489.55	544.67	00:00:02:04		Fixation
537550489	SMP	1	489.61	545.47	00:00:02:04		Fixation
537583450	SMP	1	490.46	544.93	00:00:02:05		Fixation
537617195	SMP	1	490.78	544.48	00:00:02:06		Fixation
537650021	SMP	1	492.64	545.58	00:00:02:07		Saccade
537683474	SMP	1	552.61	551.86	00:00:02:07		Saccade
537716370	SMP	1	558.20	551.17	00:00:02:09		Fixation
537749703	SMP	1	557.98	550.90	00:00:02:09		Fixation
537782838	SMP	1	556.63	551.66	00:00:02:10		Fixation
537816419	SMP	1	557.13	550.92	00:00:02:11		Fixation
537850174	SMP	1	555.79	549.96	00:00:02:12		Fixation
537883763	SMP	1	555.10	550.06	00:00:02:12		Fixation
537916170	SMP	1	554.82	550.94	00:00:02:13		Fixation
537949231	SMP	1	555.49	550.87	00:00:02:14		Fixation
537982526	SMP	1	556.12	551.21	00:00:02:15		Fixation
538016279	SMP	1	536.69	553.28	00:00:02:15		Fixation
