## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	26900
## Reversed:	none
## [Run]
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
185886174	SMP	1	678.09	502.33	00:00:00:00		-
185919539	SMP	1	677.06	497.42	00:00:00:01		Fixation
185951729	SMP	1	677.52	495.01	00:00:00:02		Fixation
185985986	SMP	1	678.27	494.60	00:00:00:03		Fixation
186022479	SMP	1	678.49	495.40	00:00:00:03		Saccade
186054250	SMP	1	677.62	504.21	00:00:00:04		Saccade
186090789	SMP	1	679.03	494.89	00:00:00:06		Saccade
186151040	SMP	1	635.31	417.40	00:00:00:07		Saccade
186184831	SMP	1	638.38	411.58	00:00:00:07		Fixation
186217324	SMP	1	638.24	412.66	00:00:00:08		Fixation
186250569	SMP	1	639.87	414.84	00:00:00:09		Fixation
186283777	SMP	1	629.36	408.52	00:00:00:10		Saccade
186317138	SMP	1	632.07	393.84	00:00:00:11		Saccade
186350263	SMP	1	630.83	390.77	00:00:00:12		Saccade
186383545	SMP	1	632.36	391.07	00:00:00:12		Blink
186450404	SMP	1	629.68	389.29	00:00:00:14		Blink
186483406	SMP	1	631.51	387.74	00:00:00:15		Blink
186516492	SMP	1	745.80	5140.42	00:00:00:15		Blink
186549880	SMP	1	761.19	804.76	00:00:00:16		Blink
186584314	SMP	1	0.00	0.00	00:00:00:17		Blink
186617864	SMP	1	648.98	458.11	00:00:00:18		Blink
186652759	SMP	1	635.78	428.10	00:00:00:18		Blink
186682903	SMP	1	638.78	431.91	00:00:00:19		Blink
186716295	SMP	1	641.96	418.91	00:00:00:20		Blink
186749611	SMP	1	640.85	418.83	00:00:00:21		Fixation
186782875	SMP	1	641.82	417.80	00:00:00:22		Fixation
186816525	SMP	1	643.33	416.71	00:00:00:23		Fixation
186850066	SMP	1	640.58	417.76	00:00:00:23		Fixation
186882590	SMP	1	642.40	415.43	00:00:01:00		Fixation
186916236	SMP	1	646.10	417.81	00:00:01:01		Fixation
186982513	SMP	1	649.65	420.30	00:00:01:03		Fixation
187016737	SMP	1	643.23	419.08	00:00:01:03		Fixation
187049128	SMP	1	644.61	419.43	00:00:01:04		Fixation
187082064	SMP	1	642.76	419.54	00:00:01:05		Fixation
187116883	SMP	1	644.48	419.71	00:00:01:06		Fixation
187149182	SMP	1	643.39	414.26	00:00:01:07		Fixation
187182249	SMP	1	644.63	418.59	00:00:01:07		Fixation
187215307	SMP	1	644.52	417.77	00:00:01:08		Fixation
187248553	SMP	1	643.58	416.59	00:00:01:09		Saccade
187282139	SMP	1	646.55	407.03	00:00:01:10		Saccade
187315552	SMP	1	645.55	405.90	00:00:01:11		Saccade
187348882	SMP	1	646.74	408.17	00:00:01:11		Fixation
187381665	SMP	1	647.78	408.90	00:00:01:12		Fixation
187415270	SMP	1	647.52	409.36	00:00:01:13		Fixation
187448492	SMP	1	646.35	408.07	00:00:01:14		Fixation
187481943	SMP	1	645.18	410.75	00:00:01:14		Saccade
187514817	SMP	1	650.18	430.11	00:00:01:15		Saccade
187548039	SMP	1	650.83	429.76	00:00:01:16		Fixation
187581981	SMP	1	648.80	428.56	00:00:01:17		Fixation
187615354	SMP	1	649.17	430.38	00:00:01:18		Fixation
187648641	SMP	1	647.94	427.68	00:00:01:19		Fixation
187682223	SMP	1	646.53	427.10	00:00:01:19		Fixation
187714518	SMP	1	648.50	430.84	00:00:01:20		Saccade
187747867	SMP	1	651.71	448.59	00:00:01:21		Saccade
187781373	SMP	1	654.10	448.50	00:00:01:22		Fixation
187814359	SMP	1	653.02	446.33	00:00:01:23		Fixation
187847751	SMP	1	654.07	446.48	00:00:01:23		Fixation
187881902	SMP	1	653.53	446.46	00:00:02:00		Fixation
187914887	SMP	1	654.97	446.30	00:00:02:01		Fixation
187948294	SMP	1	654.97	446.02	00:00:02:02		Fixation
187981051	SMP	1	655.39	445.88	00:00:02:03		Fixation
188014179	SMP	1	657.04	448.76	00:00:02:03		Saccade
188047482	SMP	1	655.54	447.98	00:00:02:04		Saccade
188080689	SMP	1	660.96	459.12	00:00:02:05		Saccade
188113943	SMP	1	660.40	461.87	00:00:02:06		Fixation
188147139	SMP	1	661.64	462.87	00:00:02:06		Fixation
188180402	SMP	1	660.92	462.19	00:00:02:07		Fixation
188213648	SMP	1	659.28	461.35	00:00:02:08		Fixation
188247155	SMP	1	660.31	462.57	00:00:02:09		Fixation
188280621	SMP	1	660.95	463.84	00:00:02:10		Saccade
188313418	SMP	1	669.72	487.25	00:00:02:10		Saccade
188346673	SMP	1	669.07	486.51	00:00:02:11		Fixation
188384743	SMP	1	668.73	485.75	00:00:02:12		Fixation
188413173	SMP	1	669.29	484.44	00:00:02:13		Fixation
188446649	SMP	1	670.92	485.58	00:00:02:14		Fixation
188513816	SMP	1	670.07	487.11	00:00:02:15		Fixation
188548216	SMP	1	670.47	488.28	00:00:02:16		Fixation
188613152	SMP	1	669.79	497.40	00:00:02:18		Fixation
188646220	SMP	1	668.07	497.41	00:00:02:18		Blink
188680960	SMP	1	668.03	495.89	00:00:02:19		Blink
188746326	SMP	1	670.40	532.56	00:00:02:21		Blink
188781600	SMP	1	0.00	0.00	00:00:02:22		Blink
188812970	SMP	1	0.00	0.00	00:00:02:23		Blink
188846056	SMP	1	662.38	526.48	00:00:02:23		Blink
188880066	SMP	1	660.00	527.36	00:00:03:00		Blink
188912593	SMP	1	660.99	519.56	00:00:03:01		Blink
188947405	SMP	1	662.85	522.70	00:00:03:02		Blink
188979061	SMP	1	665.56	525.23	00:00:03:02		Fixation
189012990	SMP	1	668.53	530.24	00:00:03:03		Fixation
189080067	SMP	1	670.73	535.23	00:00:03:05		Fixation
189112267	SMP	1	672.55	541.10	00:00:03:06		Fixation
189145296	SMP	1	665.39	527.01	00:00:03:06		Fixation
189178567	SMP	1	666.76	532.98	00:00:03:07		Fixation
189212104	SMP	1	665.90	535.66	00:00:03:08		Fixation
189245541	SMP	1	665.85	538.48	00:00:03:09		Fixation
189279401	SMP	1	665.79	541.40	00:00:03:10		Fixation
189312055	SMP	1	665.50	543.82	00:00:03:10		Fixation
189346783	SMP	1	665.49	545.12	00:00:03:11		Fixation
189378624	SMP	1	664.19	542.99	00:00:03:12		Fixation
189411784	SMP	1	664.74	544.82	00:00:03:13		Saccade
189444734	SMP	1	667.00	556.34	00:00:03:14		Saccade
189478461	SMP	1	663.84	555.54	00:00:03:14		Saccade
189511893	SMP	1	660.72	551.42	00:00:03:15		Fixation
189544554	SMP	1	659.95	549.43	00:00:03:16		Fixation
189578774	SMP	1	661.20	549.95	00:00:03:17		Fixation
189611779	SMP	1	664.84	546.49	00:00:03:18		Saccade
189644530	SMP	1	644.60	482.50	00:00:03:19		Saccade
189678160	SMP	1	635.01	461.08	00:00:03:20		Fixation
189711065	SMP	1	631.96	458.54	00:00:03:20		Fixation
189744153	SMP	1	632.02	457.29	00:00:03:21		Fixation
189777752	SMP	1	634.00	454.97	00:00:03:22		Fixation
189811383	SMP	1	637.77	454.54	00:00:03:22		Saccade
189844049	SMP	1	632.20	439.16	00:00:03:23		Saccade
189877567	SMP	1	630.02	439.61	00:00:04:00		Fixation
189910986	SMP	1	628.82	441.00	00:00:04:01		Fixation
189944754	SMP	1	627.49	437.32	00:00:04:01		Fixation
189977930	SMP	1	630.73	438.67	00:00:04:02		Fixation
190010418	SMP	1	636.61	435.86	00:00:04:03		Saccade
190054949	SMP	1	650.36	448.46	00:00:04:04		Saccade
190084976	SMP	1	661.56	506.94	00:00:04:04		Saccade
190111387	SMP	1	666.24	499.96	00:00:04:04		Fixation
