## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	14600
## Reversed:	none
## [Run]
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
3144513865	SMP	1	0.00	0.00	00:00:00:01		Blink
3144547456	SMP	1	0.00	0.00	00:00:00:02		Blink
3144580478	SMP	1	126.25	1020.28	00:00:00:03		Blink
3144614019	SMP	1	483.72	642.26	00:00:00:04		Blink
3144647349	SMP	1	593.97	606.56	00:00:00:05		Blink
3144680118	SMP	1	600.27	612.73	00:00:00:05		Blink
3144713807	SMP	1	604.41	616.20	00:00:00:07		Blink
3144746933	SMP	1	607.60	614.25	00:00:00:07		Blink
3144780129	SMP	1	606.76	613.52	00:00:00:08		Fixation
3144813783	SMP	1	607.32	612.29	00:00:00:09		Fixation
3144846726	SMP	1	609.04	610.75	00:00:00:10		Fixation
3144879900	SMP	1	611.18	609.51	00:00:00:10		Fixation
3144913608	SMP	1	612.52	606.42	00:00:00:11		Blink
3144946873	SMP	1	613.28	605.14	00:00:00:12		Blink
3144982083	SMP	1	613.11	600.40	00:00:00:13		Blink
3145013601	SMP	1	612.21	607.58	00:00:00:14		Blink
3145046412	SMP	1	0.00	0.00	00:00:00:14		Blink
3145080505	SMP	1	423.14	1324.87	00:00:00:15		Blink
3145113264	SMP	1	563.67	632.73	00:00:00:16		Blink
3145146756	SMP	1	173.20	1685.69	00:00:00:17		Blink
3145179531	SMP	1	618.03	643.78	00:00:00:18		Blink
3145213243	SMP	1	608.38	620.81	00:00:00:18		Blink
3145245851	SMP	1	613.09	625.38	00:00:00:19		Blink
3145279151	SMP	1	613.29	630.65	00:00:00:20		Blink
3145312729	SMP	1	616.41	634.83	00:00:00:20		Blink
3145346088	SMP	1	616.31	642.12	00:00:00:21		Fixation
3145379160	SMP	1	615.92	650.17	00:00:00:22		Fixation
3145412407	SMP	1	617.01	658.65	00:00:00:23		Fixation
3145447055	SMP	1	616.83	665.74	00:00:01:00		Fixation
3145478878	SMP	1	616.32	674.20	00:00:01:00		Fixation
3145512254	SMP	1	612.98	593.58	00:00:01:01		Blink
3145545674	SMP	1	610.49	497.51	00:00:01:03		Blink
3145579560	SMP	1	607.76	504.47	00:00:01:03		Blink
3145612725	SMP	1	609.05	508.89	00:00:01:04		Blink
3145645422	SMP	1	625.73	551.14	00:00:01:05		Blink
3145678584	SMP	1	0.00	0.00	00:00:01:06		Blink
3145713093	SMP	1	0.00	0.00	00:00:01:06		Blink
3145745667	SMP	1	0.00	0.00	00:00:01:07		Blink
3145778697	SMP	1	653.61	547.68	00:00:01:08		Blink
3145811641	SMP	1	633.63	492.34	00:00:01:09		Blink
3145845352	SMP	1	631.23	502.42	00:00:01:09		Blink
3145878102	SMP	1	627.58	508.67	00:00:01:10		Blink
3145911552	SMP	1	625.27	513.02	00:00:01:11		Fixation
3145944618	SMP	1	625.71	516.49	00:00:01:12		Fixation
3145978187	SMP	1	623.91	522.70	00:00:01:13		Fixation
3146012665	SMP	1	622.70	527.22	00:00:01:14		Fixation
3146044568	SMP	1	622.50	526.59	00:00:01:14		Fixation
3146077667	SMP	1	623.55	529.56	00:00:01:15		Fixation
3146111070	SMP	1	622.57	527.65	00:00:01:16		Fixation
3146144276	SMP	1	620.73	524.76	00:00:01:16		Fixation
3146177756	SMP	1	621.04	531.09	00:00:01:17		Saccade
3146210943	SMP	1	622.56	559.02	00:00:01:18		Saccade
3146245112	SMP	1	621.22	556.73	00:00:01:19		Fixation
3146278286	SMP	1	621.70	554.61	00:00:01:20		Fixation
3146310867	SMP	1	620.56	553.12	00:00:01:20		Fixation
3146343975	SMP	1	620.35	553.06	00:00:01:21		Fixation
3146377863	SMP	1	621.94	554.00	00:00:01:22		Saccade
3146410721	SMP	1	620.42	574.99	00:00:01:23		Saccade
3146443965	SMP	1	619.18	572.77	00:00:02:00		Fixation
3146477994	SMP	1	618.72	568.49	00:00:02:01		Fixation
3146512468	SMP	1	617.91	564.48	00:00:02:02		Saccade
3146576983	SMP	1	613.11	585.01	00:00:02:03		Saccade
3146610423	SMP	1	611.60	580.87	00:00:02:04		Fixation
3146643397	SMP	1	611.54	577.18	00:00:02:05		Fixation
3146676665	SMP	1	609.91	572.50	00:00:02:05		Fixation
3146710258	SMP	1	609.80	569.46	00:00:02:06		Fixation
3146743650	SMP	1	607.46	566.06	00:00:02:07		Saccade
3146776718	SMP	1	608.47	617.27	00:00:02:08		Saccade
3146809938	SMP	1	608.49	631.33	00:00:02:09		Saccade
3146843275	SMP	1	607.74	626.51	00:00:02:10		Fixation
3146876572	SMP	1	607.75	625.01	00:00:02:10		Fixation
3146909531	SMP	1	608.82	622.36	00:00:02:11		Fixation
3146961928	SMP	1	607.28	620.94	00:00:02:12		Saccade
3146980480	SMP	1	601.12	645.82	00:00:02:12		Saccade
3147025952	SMP	1	600.63	647.76	00:00:02:13		Fixation
3147043590	SMP	1	601.74	647.17	00:00:02:14		Fixation
3147093337	SMP	1	601.71	646.06	00:00:02:15		Fixation
3147142476	SMP	1	601.99	646.56	00:00:02:16		Saccade
3147176701	SMP	1	604.19	666.14	00:00:02:17		Saccade
3147211017	SMP	1	602.09	664.37	00:00:02:18		Fixation
3147243217	SMP	1	602.05	662.97	00:00:02:19		Fixation
3147276576	SMP	1	602.84	662.07	00:00:02:19		Fixation
3147309316	SMP	1	601.65	660.93	00:00:02:21		Fixation
3147343070	SMP	1	602.91	661.09	00:00:02:22		Fixation
3147376539	SMP	1	602.44	667.80	00:00:02:22		Saccade
3147409273	SMP	1	606.07	690.19	00:00:02:23		Saccade
3147442136	SMP	1	606.29	689.82	00:00:03:00		Fixation
3147476850	SMP	1	608.36	688.27	00:00:03:01		Fixation
3147508815	SMP	1	609.49	686.66	00:00:03:01		Fixation
3147542215	SMP	1	610.16	689.55	00:00:03:02		Fixation
3147575282	SMP	1	610.45	688.75	00:00:03:03		Fixation
3147609218	SMP	1	612.15	689.43	00:00:03:04		Blink
3147642248	SMP	1	613.97	689.52	00:00:03:05		Blink
3147675165	SMP	1	614.98	691.24	00:00:03:06		Blink
3147708682	SMP	1	613.49	704.75	00:00:03:06		Blink
3147742308	SMP	1	0.00	0.00	00:00:03:07		Blink
3147774852	SMP	1	0.00	0.00	00:00:03:08		Blink
3147808338	SMP	1	0.00	0.00	00:00:03:08		Blink
3147841388	SMP	1	598.60	422.86	00:00:03:09		Blink
3147874769	SMP	1	597.43	429.05	00:00:03:10		Blink
3147908478	SMP	1	596.07	433.61	00:00:03:11		Blink
3147941249	SMP	1	597.09	432.38	00:00:03:12		Blink
3148008152	SMP	1	597.95	436.91	00:00:03:13		Fixation
3148041764	SMP	1	600.08	446.42	00:00:03:14		Fixation
3148075133	SMP	1	601.55	469.82	00:00:03:15		Fixation
3148141422	SMP	1	601.67	470.58	00:00:03:17		Fixation
3148174337	SMP	1	602.04	471.40	00:00:03:18		Fixation
3148207787	SMP	1	603.16	469.58	00:00:03:18		Fixation
3148240952	SMP	1	601.94	483.93	00:00:03:19		Saccade
3148274193	SMP	1	602.06	526.35	00:00:03:20		Saccade
3148307274	SMP	1	601.79	523.15	00:00:03:21		Fixation
3148340546	SMP	1	603.18	521.54	00:00:03:21		Fixation
3148373884	SMP	1	602.76	518.60	00:00:03:22		Fixation
3148407906	SMP	1	602.23	519.12	00:00:03:23		Fixation
3148440356	SMP	1	602.47	517.38	00:00:04:00		Fixation
3148474640	SMP	1	603.32	527.96	00:00:04:01		Saccade
3148506980	SMP	1	603.20	551.06	00:00:04:02		Saccade
3148540825	SMP	1	603.01	550.22	00:00:04:02		Fixation
3148573347	SMP	1	602.41	548.51	00:00:04:03		Fixation
3148607424	SMP	1	603.94	545.19	00:00:04:04		Fixation
3148640110	SMP	1	603.40	542.92	00:00:04:04		Fixation
3148673537	SMP	1	602.96	542.44	00:00:04:05		Fixation
3148707721	SMP	1	598.50	565.45	00:00:04:06		Blink
3148739982	SMP	1	601.15	563.77	00:00:04:07		Blink
3148773572	SMP	1	598.67	572.30	00:00:04:08		Blink
3148807760	SMP	1	597.33	586.12	00:00:04:08		Blink
3148840098	SMP	1	0.00	0.00	00:00:04:09		Blink
3148872823	SMP	1	528.51	531.33	00:00:04:10		Blink
3148906674	SMP	1	575.03	564.62	00:00:04:11		Blink
3148939925	SMP	1	582.35	653.28	00:00:04:12		Blink
3148972901	SMP	1	599.03	570.22	00:00:04:13		Blink
3149007193	SMP	1	599.34	568.72	00:00:04:14		Blink
3149041351	SMP	1	599.86	570.31	00:00:04:14		Blink
3149073025	SMP	1	599.59	567.83	00:00:04:15		Blink
3149106099	SMP	1	608.10	455.17	00:00:04:16		Blink
3149140302	SMP	1	608.94	439.07	00:00:04:17		Fixation
3149173462	SMP	1	606.82	434.90	00:00:04:17		Fixation
3149205947	SMP	1	611.12	430.08	00:00:04:18		Fixation
3149239071	SMP	1	607.89	434.27	00:00:04:19		Fixation
3149272262	SMP	1	608.64	432.37	00:00:04:20		Fixation
3149305412	SMP	1	609.26	435.20	00:00:04:20		Fixation
3149338925	SMP	1	608.05	432.47	00:00:04:21		Fixation
3149372081	SMP	1	609.94	433.48	00:00:04:22		Fixation
3149405461	SMP	1	608.97	433.48	00:00:04:23		Fixation
3149439042	SMP	1	607.87	432.59	00:00:05:00		Saccade
3149472402	SMP	1	609.60	477.95	00:00:05:00		Saccade
3149505058	SMP	1	608.59	480.39	00:00:05:01		Fixation
3149538612	SMP	1	610.07	478.88	00:00:05:02		Fixation
3149572371	SMP	1	610.28	476.91	00:00:05:03		Fixation
3149605370	SMP	1	608.99	478.40	00:00:05:04		Saccade
3149638963	SMP	1	606.27	521.98	00:00:05:04		Saccade
3149671906	SMP	1	604.55	539.13	00:00:05:05		Fixation
3149704751	SMP	1	605.38	536.92	00:00:05:06		Fixation
3149738663	SMP	1	605.24	536.33	00:00:05:07		Fixation
3149771998	SMP	1	604.99	533.92	00:00:05:08		Fixation
3149804793	SMP	1	604.97	543.40	00:00:05:09		Saccade
3149838016	SMP	1	604.87	602.24	00:00:05:09		Saccade
